0;2;30;1
0;3;340;2
1;2;30;1
1;3;340;2
2;2;30;1
2;3;340;2
3;2;30;1
3;3;215;2
3;4;460;3
3;5;754;4
3;6;1136;5
4;2;30;1
5;2;30;1
5;3;215;2
5;4;460;3
5;5;753;4
5;6;1136;5
6;2;30;1
6;3;340;2
7;2;30;1
7;3;215;2
7;4;460;3
7;5;753;4
7;6;1136;5
8;2;30;1
8;3;215;2
8;4;460;3
8;5;753;4
8;6;1136;5
9;2;30;1
9;3;215;2
9;4;585;3
9;5;753;4
9;6;1011;5
10;2;30;1
10;3;339;2
10;4;584;3
10;5;752;4
10;6;1011;5
11;2;30;1
11;3;339;2
12;2;30;1
12;3;214;2
12;4;584;3
12;5;877;4
12;6;1135;5
13;2;30;1
13;3;214;2
13;4;584;3
13;5;877;4
13;6;1135;5
14;2;30;1
14;3;214;2
14;4;584;3
14;5;752;4
14;6;1011;5
15;2;30;1
15;3;339;2
15;4;584;3
15;5;752;4
15;6;1011;5
16;2;30;1
16;3;214;2
16;4;584;3
16;5;877;4
16;6;1135;5
17;2;30;1
17;3;339;2
18;2;30;1
18;3;339;2
19;2;30;1
19;3;214;2
19;4;459;3
19;5;627;4
19;6;886;5
20;2;30;1
20;3;339;2
20;4;584;3
20;5;877;4
20;6;1260;5
21;2;30;1
21;3;339;2
22;2;30;1
22;3;339;2
23;2;30;1
23;3;214;2
23;4;459;3
23;5;752;4
23;6;1011;5
24;2;30;1
24;3;214;2
24;4;459;3
24;5;752;4
24;6;1135;5
25;2;30;1
25;3;214;2
25;4;459;3
25;5;752;4
25;6;1135;5
26;2;30;1
26;3;339;2
27;2;30;1
27;3;339;2
28;2;30;1
28;3;214;2
28;4;584;3
28;5;753;4
28;6;1011;5
29;2;30;1
29;3;214;2
29;4;459;3
29;5;752;4
29;6;1135;5
30;2;30;1
30;3;214;2
30;4;584;3
30;5;752;4
30;6;1011;5
31;2;30;1
31;3;214;2
31;4;459;3
31;5;752;4
31;6;1135;5
32;2;30;1
32;3;339;2
33;2;30;1
33;3;339;2
34;2;30;1
35;2;30;1
35;3;214;2
35;4;584;3
35;5;752;4
35;6;1135;5
36;2;30;1
36;3;214;2
36;4;584;3
36;5;752;4
36;6;1135;5
37;2;30;1
37;3;214;2
37;4;459;3
37;5;627;4
37;6;1011;5
38;2;30;1
38;3;339;2
38;4;584;3
38;5;752;4
38;6;1135;5
39;2;30;1
39;3;339;2
39;4;584;3
39;5;752;4
39;6;1135;5
40;2;30;1
40;3;339;2
40;4;584;3
40;5;752;4
40;6;1011;5
41;2;30;1
41;3;214;2
41;4;584;3
41;5;877;4
41;6;1135;5
42;2;30;1
42;3;339;2
42;4;584;3
42;5;877;4
42;6;1135;5
43;2;30;1
43;3;339;2
44;2;30;1
44;3;214;2
44;4;584;3
44;5;877;4
44;6;1260;5
45;2;30;1
45;3;339;2
46;2;30;1
46;3;214;2
46;4;459;3
46;5;627;4
46;6;886;5
47;2;30;1
47;3;214;2
47;4;584;3
47;5;877;4
47;6;1135;5
48;2;30;1
48;3;339;2
48;4;584;3
48;5;877;4
48;6;1260;5
49;2;30;1
49;3;214;2
49;4;459;3
49;5;627;4
49;6;886;5
50;2;30;1
50;3;214;2
50;4;459;3
50;5;752;4
50;6;1135;5
51;2;30;1
51;3;339;2
52;2;30;1
52;3;214;2
52;4;459;3
52;5;752;4
52;6;1135;5
53;2;30;1
53;3;214;2
53;4;584;3
53;5;877;4
53;6;1260;5
54;2;30;1
54;3;339;2
54;4;584;3
54;5;752;4
54;6;1135;5
55;2;30;1
55;3;214;2
55;4;459;3
55;5;752;4
55;6;1011;5
56;2;30;1
56;3;214;2
56;4;462;3
56;5;625;4
56;6;1011;5
57;2;30;1
57;3;339;2
58;2;30;1
58;3;339;2
58;4;584;3
58;5;752;4
58;6;1011;5
59;2;30;1
59;3;214;2
59;4;459;3
59;5;627;4
59;6;886;5
60;2;30;1
60;3;339;2
60;4;584;3
60;5;752;4
60;6;1135;5
61;2;30;1
61;3;339;2
62;2;30;1
62;3;339;2
62;4;584;3
62;5;752;4
62;6;1135;5
63;2;30;1
63;3;339;2
64;2;30;1
64;3;339;2
64;4;584;3
64;5;752;4
64;6;1011;5
65;2;30;1
65;3;339;2
66;2;30;1
66;3;339;2
66;4;584;3
66;5;752;4
66;6;1011;5
67;2;30;1
67;3;339;2
67;4;584;3
67;5;752;4
67;6;1011;5
68;2;30;1
68;3;339;2
68;4;584;3
68;5;752;4
68;6;1135;5
69;2;30;1
69;3;339;2
69;4;584;3
69;5;752;4
69;6;1135;5
70;2;30;1
70;3;339;2
70;4;584;3
70;5;877;4
70;6;1260;5
71;2;30;1
71;3;214;2
71;4;459;3
71;5;752;4
71;6;1011;5
72;2;30;1
72;3;214;2
72;4;584;3
72;5;752;4
72;6;1135;5
73;2;30;1
73;3;339;2
74;2;30;1
74;3;214;2
74;4;459;3
74;5;627;4
74;6;886;5
75;2;30;1
75;3;214;2
75;4;584;3
75;5;752;4
75;6;1135;5
76;2;30;1
76;3;339;2
76;4;584;3
76;5;877;4
76;6;1260;5
77;2;30;1
77;3;339;2
78;2;30;1
78;3;214;2
78;4;584;3
78;5;877;4
78;6;1135;5
79;2;30;1
79;3;339;2
79;4;584;3
79;5;877;4
79;6;1260;5
80;2;30;1
80;3;214;2
80;4;584;3
80;5;877;4
80;6;1260;5
81;2;30;1
81;3;339;2
82;2;30;1
82;3;339;2
83;2;30;1
83;3;214;2
83;4;584;3
83;5;752;4
83;6;1135;5
84;2;30;1
84;3;214;2
84;4;584;3
84;5;752;4
84;6;1135;5
85;2;30;1
85;3;339;2
86;2;30;1
86;3;339;2
87;2;30;1
87;3;214;2
87;4;584;3
87;5;877;4
87;6;1135;5
88;2;30;1
88;3;339;2
89;2;30;1
89;3;339;2
90;2;30;1
90;3;214;2
90;4;459;3
90;5;752;4
90;6;1011;5
91;2;30;1
91;3;339;2
91;4;584;3
91;5;877;4
91;6;1135;5
92;2;30;1
92;3;214;2
92;4;584;3
92;5;752;4
92;6;1011;5
93;2;30;1
93;3;339;2
94;2;30;1
94;3;214;2
94;4;584;3
94;5;877;4
94;6;1260;5
95;2;30;1
95;3;339;2
96;2;30;1
96;3;339;2
96;4;584;3
96;5;877;4
96;6;1135;5
97;2;30;1
97;3;214;2
97;4;460;3
97;5;752;4
97;6;1135;5
98;2;30;1
98;3;339;2
99;2;30;1
99;3;214;2
99;4;584;3
99;5;877;4
99;6;1260;5
