9:1.774;ID:1;1;n; 4331; 109; 17035477; 323784; 16669242; 700574; 0
11:44.686;ID:12;12;99; 284; 46; 148016; 28497; 22548517; 159593; 3
11:44.688;ID:11;11;98; 270; 44; 157541; 27150; 22550283; 157815; 3
11:44.688;ID:6;6;99; 4072; 183; 175942; 305867; 22070300; 637786; 2
11:44.689;ID:14;14;99; 334; 45; 159042; 29274; 22547013; 161030; 3
11:44.689;ID:9;9;99; 307; 33; 156558; 26880; 22553236; 154874; 3
11:44.689;ID:10;10;98; 331; 38; 159539; 28843; 22549266; 158790; 3
11:44.690;ID:13;13;99; 458; 49; 158114; 39247; 22533432; 174678; 3
11:44.692;ID:2;2;100; 4099; 271; 204838; 307323; 22041966; 665910; 1
11:44.693;ID:5;5;99; 4119; 215; 178101; 309262; 22056734; 651200; 2
11:44.693;ID:3;3;100; 4060; 266; 206459; 307584; 22039860; 668075; 1
11:44.694;ID:8;8;99; 274; 33; 152488; 27367; 22552948; 155231; 3
11:44.695;ID:4;4;99; 4077; 197; 176147; 306516; 22067809; 640188; 2
11:44.696;ID:15;15;99; 317; 33; 158710; 30809; 22548255; 159967; 3
11:44.709;ID:7;7;99; 4023; 177; 177468; 304934; 22072155; 636011; 2
