9:7.746;ID:1;1;n; 1207; 432; 16942831; 95583; 17038600; 353817; 0
11:49.963;ID:3;3;100; 1152; 543; 221931; 90907; 22268222; 439653; 1
11:49.963;ID:6;6;96; 1258; 589; 210551; 95773; 22277344; 430476; 2
11:49.963;ID:4;4;100; 1161; 497; 216005; 94430; 22285069; 422947; 2
11:49.964;ID:15;15;100; 711; 71; 167719; 55259; 22503179; 204605; 3
11:49.964;ID:7;7;100; 1233; 620; 217713; 99375; 22258563; 449313; 2
11:49.965;ID:12;12;96; 646; 68; 181875; 53390; 22507051; 200839; 3
11:49.965;ID:13;13;95; 685; 73; 180826; 54139; 22505565; 202325; 3
11:49.966;ID:9;9;100; 720; 76; 170979; 54400; 22504292; 203589; 3
11:49.967;ID:2;2;100; 1178; 556; 259169; 90026; 22287765; 420213; 1
11:49.967;ID:14;14;100; 693; 71; 166648; 53704; 22505956; 201934; 3
11:49.967;ID:11;11;100; 263; 35; 175913; 26505; 22553593; 154404; 3
11:49.969;ID:10;10;100; 293; 32; 174130; 25859; 22555945; 152087; 3
11:49.970;ID:8;8;100; 683; 79; 167893; 54953; 22504700; 203190; 3
11:50.087;ID:5;5;100; 1202; 371; 211376; 93835; 22310797; 397159; 2
