9:2.899;ID:1;1;n; 1168; 469; 17286652; 95705; 17053356; 339243; 0
11:45.115;ID:9;9;99; 342; 42; 156338; 29752; 22546848; 161201; 3
11:45.116;ID:11;11;99; 252; 29; 153558; 25591; 22555962; 152092; 3
11:45.117;ID:10;10;99; 334; 34; 157860; 29133; 22550680; 157430; 3
11:45.119;ID:4;4;99; 1328; 445; 238874; 108661; 22269174; 438650; 2
11:45.119;ID:8;8;99; 328; 56; 157377; 32582; 22538604; 169506; 3
11:45.120;ID:12;12;99; 319; 50; 156581; 31883; 22541870; 166240; 3
11:45.120;ID:5;5;99; 1288; 496; 227046; 99475; 22257856; 450034; 2
11:45.122;ID:14;14;99; 295; 33; 154360; 25915; 22555011; 153165; 3
11:45.122;ID:2;2;100; 1251; 665; 227060; 99304; 22256765; 451198; 1
11:45.123;ID:13;13;99; 328; 33; 154373; 28561; 22551004; 157180; 3
11:45.124;ID:3;3;100; 1190; 712; 227327; 97602; 22237387; 470602; 1
11:45.125;ID:15;15;99; 279; 33; 154304; 27730; 22552608; 155608; 3
11:45.129;ID:7;7;99; 1112; 468; 208904; 91917; 22288672; 419484; 2
11:45.182;ID:6;6;99; 1219; 382; 211207; 94188; 22309721; 397407; 2
