9:2.004;ID:1;1;n; 4331; 107; 17031114; 323759; 16642149; 725020; 0
11:44.993;ID:9;9;97; 309; 37; 158635; 27012; 22552969; 155141; 3
11:44.993;ID:15;15;95; 290; 44; 157317; 28562; 22548213; 159759; 3
11:44.993;ID:12;12;97; 325; 54; 155482; 32367; 22540581; 167529; 3
11:44.993;ID:8;8;96; 265; 31; 155590; 26612; 22553957; 154141; 3
11:44.994;ID:6;6;97; 3964; 176; 172461; 296828; 22084980; 623101; 2
11:44.994;ID:2;2;99; 4104; 250; 197953; 308463; 22044194; 663556; 1
11:44.995;ID:11;11;99; 281; 31; 156189; 27975; 22552022; 156088; 3
11:44.996;ID:13;13;96; 358; 53; 149830; 30979; 22541573; 166537; 3
11:44.997;ID:14;14;96; 307; 45; 162952; 27019; 22550675; 157350; 3
11:44.998;ID:4;4;97; 4450; 222; 207595; 337822; 22017063; 690827; 2
11:44.999;ID:5;5;99; 4469; 224; 188684; 335832; 22019657; 688212; 2
11:45.000;ID:3;3;97; 4010; 296; 216792; 304150; 22034973; 672446; 1
11:45.055;ID:7;7;96; 3937; 197; 174453; 298652; 22077733; 630433; 2
11:45.111;ID:10;10;99; 297; 38; 158739; 22984; 22558607; 149557; 3
