9:7.762;ID:1;1;n; 1188; 440; 16952052; 94005; 17050609; 341971; 0
11:49.977;ID:9;9;98; 732; 88; 168536; 57320; 22496932; 210876; 3
11:49.978;ID:12;12;100; 291; 35; 158568; 28813; 22550597; 157385; 3
11:49.979;ID:2;2;100; 1244; 867; 243869; 95213; 22235031; 472845; 1
11:49.980;ID:15;15;98; 714; 87; 171902; 59155; 22496548; 211342; 3
11:49.980;ID:10;10;100; 693; 78; 167159; 54631; 22503976; 203914; 3
11:49.981;ID:7;7;98; 1165; 651; 217434; 94364; 22268806; 439204; 2
11:49.982;ID:8;8;99; 663; 74; 167086; 54277; 22504085; 203805; 3
11:49.982;ID:4;4;99; 1174; 499; 217969; 95103; 22283335; 424737; 2
11:49.984;ID:5;5;100; 1206; 562; 213565; 89244; 22296007; 411883; 2
11:49.985;ID:3;3;100; 1156; 559; 240855; 91490; 22270235; 437641; 1
11:49.985;ID:14;14;98; 711; 74; 167280; 54275; 22505220; 202737; 3
11:49.985;ID:11;11;100; 681; 68; 169109; 54049; 22505633; 202223; 3
11:49.988;ID:13;13;100; 299; 32; 154576; 26151; 22555463; 152715; 3
11:50.019;ID:6;6;100; 1189; 426; 210942; 95006; 22302395; 405758; 2
