9:7.019;ID:1;1;n; 4331; 107; 16694264; 320402; 16669593; 699017; 0
11:49.963;ID:3;3;99; 4037; 264; 204474; 302586; 22051893; 655982; 1
11:49.963;ID:6;6;98; 4115; 217; 175886; 304439; 22067225; 640595; 2
11:49.964;ID:4;4;100; 4083; 199; 181798; 308319; 22065602; 642414; 2
11:49.964;ID:15;15;99; 724; 79; 167707; 56472; 22498854; 208929; 3
11:49.964;ID:7;7;99; 4105; 227; 177113; 309029; 22056215; 651661; 2
11:49.965;ID:12;12;98; 646; 68; 168238; 53390; 22507036; 200854; 3
11:49.965;ID:13;13;98; 691; 77; 168958; 54649; 22503066; 204824; 3
11:49.966;ID:9;9;100; 733; 81; 175063; 55640; 22500479; 207402; 3
11:49.967;ID:14;14;99; 699; 74; 162832; 54157; 22504182; 203708; 3
11:49.967;ID:2;2;100; 4102; 272; 211347; 304158; 22045225; 662753; 1
11:49.967;ID:11;11;98; 263; 36; 160193; 26588; 22552972; 155025; 3
11:49.969;ID:10;10;98; 300; 36; 156006; 26426; 22553839; 154193; 3
11:49.970;ID:8;8;100; 685; 80; 168553; 55033; 22503881; 204009; 3
11:50.088;ID:5;5;98; 4016; 167; 169331; 298965; 22086678; 621278; 2
