9:6.530;ID:1;1;n; 4331; 107; 16672769; 320410; 16637323; 729652; 0
11:49.526;ID:4;4;98; 4032; 184; 177130; 304107; 22074738; 633292; 2
11:49.527;ID:15;15;99; 748; 70; 171868; 55555; 22505105; 201751; 3
11:49.527;ID:12;12;99; 675; 78; 172791; 54811; 22503335; 203538; 3
11:49.527;ID:14;14;99; 699; 73; 178681; 55523; 22503604; 203339; 3
11:49.527;ID:9;9;98; 442; 73; 158140; 33016; 22534426; 173451; 3
11:49.528;ID:2;2;99; 4053; 244; 209205; 300765; 22058713; 649373; 1
11:49.528;ID:8;8;97; 404; 73; 160375; 33385; 22533746; 174144; 3
11:49.528;ID:13;13;99; 717; 79; 167840; 55849; 22502560; 204309; 3
11:49.529;ID:3;3;99; 4001; 248; 202635; 299142; 22062461; 645649; 1
11:49.530;ID:10;10;98; 304; 37; 156346; 26698; 22553015; 155039; 3
11:49.530;ID:7;7;99; 4036; 174; 174171; 304992; 22077592; 630284; 2
11:49.532;ID:6;6;99; 4061; 189; 180839; 302826; 22074769; 633441; 2
11:49.532;ID:11;11;98; 266; 36; 156709; 22613; 22559824; 148307; 3
11:49.647;ID:5;5;98; 4037; 189; 175436; 300157; 22082241; 625716; 2
