9:21.938;ID:1;1;n; 1247; 417; 16313257; 95383; 17048404; 344112; 0
12:4.157;ID:11;11;97; 921; 80; 173988; 78134; 22476361; 231482; 3
12:4.160;ID:4;4;98; 1552; 605; 227536; 121398; 22234109; 472846; 2
12:4.160;ID:13;13;98; 306; 36; 153658; 26803; 22553557; 154417; 3
12:4.160;ID:9;9;97; 950; 83; 172582; 77652; 22474315; 233575; 3
12:4.161;ID:8;8;96; 892; 87; 176063; 75433; 22476780; 231110; 3
12:4.161;ID:14;14;99; 722; 90; 185182; 53069; 22506248; 201642; 3
12:4.161;ID:12;12;98; 335; 56; 154974; 23060; 22554522; 153586; 3
12:4.161;ID:2;2;98; 1180; 461; 222308; 89872; 22266453; 441655; 1
12:4.162;ID:5;5;98; 1669; 430; 225265; 125646; 22233831; 473126; 2
12:4.162;ID:7;7;99; 1173; 597; 222670; 90114; 22270152; 437958; 2
12:4.163;ID:15;15;99; 669; 83; 181664; 48545; 22511696; 196194; 3
12:4.163;ID:10;10;96; 920; 84; 173852; 75150; 22478062; 229828; 3
12:4.166;ID:3;3;100; 1482; 793; 240757; 114319; 22191639; 516355; 1
12:4.211;ID:6;6;98; 1221; 489; 211762; 86713; 22305346; 402611; 2
