9:6.866;ID:1;1;n; 4331; 107; 16684822; 320416; 16629494; 737431; 0
11:49.866;ID:8;8;98; 282; 39; 156322; 28085; 22550089; 157892; 3
11:49.866;ID:14;14;99; 693; 77; 169055; 54329; 22503746; 204144; 3
11:49.868;ID:11;11;96; 296; 42; 155057; 23714; 22556418; 151692; 3
11:49.868;ID:12;12;1; 928; 81; 160931; 83748; 22474994; 232808; 3
11:49.869;ID:3;3;99; 4019; 258; 224907; 300442; 22054650; 653288; 1
11:49.869;ID:9;9;98; 331; 38; 147977; 28809; 22548847; 159095; 3
11:49.870;ID:10;10;96; 319; 47; 152374; 24124; 22555006; 153104; 3
11:49.870;ID:2;2;98; 4071; 292; 218925; 303191; 22040355; 667534; 1
11:49.870;ID:5;5;96; 3977; 194; 173567; 293078; 22089072; 619038; 2
11:49.870;ID:6;6;96; 3966; 180; 178671; 296050; 22092724; 615065; 2
11:49.872;ID:13;13;96; 974; 91; 176361; 83722; 22464377; 243513; 3
11:49.872;ID:15;15;98; 699; 74; 163167; 56949; 22501342; 206590; 3
11:49.873;ID:7;7;99; 4029; 194; 178390; 300956; 22080041; 628069; 2
11:49.919;ID:4;4;98; 4007; 180; 179346; 304292; 22072059; 636105; 2
