9:2.469;ID:1;1;n; 1162; 385; 17286625; 95288; 17045386; 347214; 0
11:44.686;ID:12;12;99; 310; 55; 156894; 31442; 22542551; 165559; 3
11:44.688;ID:11;11;98; 660; 74; 168575; 58754; 22498159; 209939; 3
11:44.688;ID:6;6;99; 1210; 378; 212287; 96594; 22275770; 432316; 2
11:44.689;ID:14;14;100; 318; 32; 169203; 27871; 22552388; 155655; 3
11:44.689;ID:9;9;100; 307; 32; 171887; 26881; 22553386; 154724; 3
11:44.689;ID:10;10;99; 731; 70; 167745; 61538; 22496514; 211542; 3
11:44.690;ID:13;13;99; 446; 42; 157734; 37923; 22537459; 170651; 3
11:44.692;ID:2;2;100; 1189; 630; 225042; 94377; 22256481; 451395; 1
11:44.693;ID:5;5;99; 1277; 658; 221242; 101506; 22257266; 450668; 2
11:44.693;ID:3;3;100; 1167; 788; 225342; 95813; 22215573; 492362; 1
11:44.694;ID:8;8;100; 274; 34; 160990; 27338; 22552779; 155400; 3
11:44.695;ID:4;4;100; 1248; 614; 214688; 100204; 22267056; 440941; 2
11:44.696;ID:15;15;100; 308; 27; 156002; 30000; 22551142; 157080; 3
11:44.709;ID:7;7;100; 1136; 540; 209404; 93758; 22294133; 414033; 2
