9:21.157;ID:1;1;n; 4331; 109; 16066199; 317030; 16645627; 721289; 0
12:4.157;ID:11;11;96; 932; 88; 194729; 79022; 22472742; 235101; 3
12:4.160;ID:4;4;95; 4222; 218; 187237; 316396; 22053918; 653037; 2
12:4.160;ID:9;9;94; 954; 85; 170694; 78080; 22473185; 234705; 3
12:4.160;ID:13;13;99; 306; 36; 153670; 26800; 22552774; 155201; 3
12:4.161;ID:8;8;94; 900; 90; 175273; 76160; 22473869; 234021; 3
12:4.161;ID:14;14;99; 710; 80; 168064; 52161; 22510020; 197870; 3
12:4.161;ID:12;12;99; 295; 40; 153726; 19767; 22562754; 145354; 3
12:4.161;ID:2;2;98; 4008; 260; 203218; 296391; 22069818; 638290; 1
12:4.162;ID:5;5;97; 4454; 250; 195652; 329529; 22023421; 683536; 2
12:4.162;ID:7;7;99; 4011; 173; 173997; 297106; 22088999; 619111; 2
12:4.163;ID:15;15;99; 660; 79; 161294; 47905; 22513944; 193946; 3
12:4.163;ID:10;10;96; 935; 95; 176555; 76465; 22473130; 234760; 3
12:4.166;ID:3;3;100; 4049; 251; 204117; 299724; 22063212; 644782; 1
12:4.211;ID:6;6;99; 4093; 189; 170568; 296552; 22086892; 621065; 2
