9:6.981;ID:1;1;n; 4331; 110; 16700173; 320421; 16658123; 708857; 0
11:49.977;ID:9;9;99; 706; 77; 165917; 54343; 22503733; 204075; 3
11:49.978;ID:12;12;99; 296; 41; 161644; 29025; 22548979; 159003; 3
11:49.979;ID:10;10;99; 686; 75; 168937; 53898; 22505727; 202163; 3
11:49.980;ID:15;15;99; 698; 83; 172843; 57261; 22501070; 206820; 3
11:49.980;ID:2;2;99; 4098; 271; 207876; 304943; 22045831; 662045; 1
11:49.981;ID:7;7;99; 4024; 186; 179575; 302989; 22076010; 632000; 2
11:49.982;ID:8;8;99; 668; 77; 162667; 54651; 22502590; 205300; 3
11:49.983;ID:4;4;99; 4054; 183; 180757; 306471; 22072843; 635229; 2
11:49.984;ID:5;5;99; 4119; 197; 175698; 302631; 22074574; 633316; 2
11:49.985;ID:3;3;100; 4079; 280; 208946; 305806; 22040895; 666981; 1
11:49.985;ID:14;14;0; 711; 76; 150498; 54276; 22513009; 194948; 0
11:49.985;ID:11;11;96; 704; 81; 174732; 56008; 22499965; 207891; 3
11:49.988;ID:13;13;99; 315; 41; 156837; 27525; 22550503; 157675; 3
11:50.019;ID:6;6;99; 4099; 193; 176880; 308070; 22066241; 641912; 2
