9:2.777;ID:1;1;n; 1201; 392; 17281682; 98377; 17047174; 345345; 0
11:44.993;ID:9;9;100; 309; 38; 154190; 27009; 22552601; 155509; 3
11:44.993;ID:15;15;99; 287; 41; 154469; 28403; 22548876; 159096; 3
11:44.993;ID:12;12;100; 296; 39; 156279; 29235; 22549512; 158598; 3
11:44.993;ID:8;8;100; 263; 31; 150561; 26561; 22553617; 154481; 3
11:44.994;ID:6;6;100; 1241; 423; 213659; 99273; 22283345; 424735; 2
11:44.994;ID:2;2;100; 1229; 758; 228485; 97470; 22231392; 476358; 1
11:44.995;ID:11;11;97; 284; 36; 154677; 28136; 22551493; 156617; 3
11:44.996;ID:13;13;100; 328; 45; 155069; 28629; 22549008; 159102; 3
11:44.997;ID:14;14;99; 306; 43; 155221; 27049; 22551429; 156596; 3
11:44.998;ID:5;5;98; 1211; 389; 210258; 95248; 22300466; 407403; 2
11:44.998;ID:4;4;100; 1244; 493; 214129; 100371; 22281499; 426391; 2
11:45.000;ID:3;3;100; 1204; 606; 230086; 98896; 22235836; 471583; 1
11:45.055;ID:7;7;99; 1154; 626; 213586; 95239; 22255770; 452396; 2
11:45.111;ID:10;10;98; 295; 33; 155533; 22906; 22559905; 148259; 3
