9:2.867;ID:1;1;n; 1211; 505; 17284454; 99239; 17028692; 363908; 0
11:45.079;ID:9;9;100; 304; 31; 154329; 26598; 22554775; 153197; 3
11:45.081;ID:8;8;100; 267; 33; 154217; 26908; 22553245; 154771; 3
11:45.082;ID:11;11;99; 249; 30; 155384; 25263; 22556454; 151532; 3
11:45.082;ID:13;13;100; 327; 32; 156732; 28491; 22550729; 157268; 3
11:45.082;ID:5;5;99; 1291; 600; 215344; 100851; 22275870; 431945; 2
11:45.083;ID:3;3;100; 1121; 694; 241668; 91374; 22250918; 456886; 1
11:45.084;ID:14;14;100; 311; 41; 154704; 27421; 22550910; 157144; 3
11:45.085;ID:12;12;100; 273; 39; 155988; 27496; 22551277; 156741; 3
11:45.085;ID:15;15;100; 279; 35; 157874; 27797; 22551880; 156140; 3
11:45.086;ID:4;4;100; 1197; 492; 214289; 97761; 22293308; 414558; 2
11:45.086;ID:10;10;99; 298; 39; 156212; 26133; 22553277; 154833; 3
11:45.089;ID:2;2;100; 1200; 554; 225004; 95253; 22267220; 440741; 1
11:45.095;ID:7;7;100; 1130; 465; 211741; 93347; 22291656; 416510; 2
11:45.171;ID:6;6;100; 1215; 473; 209552; 93897; 22277541; 429354; 2
