9:7.311;ID:1;1;n; 1207; 588; 16923122; 95527; 17035419; 357156; 0
11:49.526;ID:4;4;100; 1214; 489; 213517; 98012; 22283443; 424587; 2
11:49.527;ID:15;15;99; 774; 83; 171727; 58554; 22498575; 208281; 3
11:49.527;ID:14;14;99; 696; 69; 170875; 55359; 22505426; 201517; 3
11:49.528;ID:9;9;100; 431; 67; 159744; 31855; 22537925; 169952; 3
11:49.528;ID:12;12;98; 1256; 126; 204459; 105596; 22419552; 287321; 3
11:49.528;ID:2;2;100; 1189; 451; 221396; 91094; 22258885; 449201; 1
11:49.528;ID:8;8;100; 398; 69; 158321; 32872; 22535845; 172045; 3
11:49.528;ID:3;3;100; 1213; 669; 260850; 95826; 22252003; 456107; 1
11:49.528;ID:13;13;98; 1141; 127; 190145; 90008; 22442946; 263923; 3
11:49.530;ID:10;10;100; 309; 39; 170631; 27428; 22551676; 156378; 3
11:49.530;ID:7;7;99; 1953; 717; 240307; 158505; 22153953; 553923; 2
11:49.532;ID:6;6;98; 2269; 680; 268900; 184608; 22137519; 570691; 2
11:49.532;ID:11;11;100; 262; 31; 167354; 22156; 22560774; 147357; 3
11:49.647;ID:5;5;100; 1206; 585; 210637; 93184; 22276885; 431072; 2
