9:2.117;ID:1;1;n; 4331; 107; 17035472; 323782; 16655320; 712704; 0
11:45.079;ID:9;9;100; 313; 37; 160508; 27433; 22551179; 156793; 3
11:45.081;ID:8;8;100; 273; 36; 157516; 27391; 22551614; 156402; 3
11:45.082;ID:13;13;98; 337; 40; 158411; 29321; 22548097; 159900; 3
11:45.082;ID:11;11;100; 255; 35; 153582; 25749; 22554264; 153722; 3
11:45.082;ID:5;5;100; 4180; 204; 181363; 312874; 22055706; 652109; 2
11:45.083;ID:14;14;98; 317; 44; 157858; 27882; 22549006; 159048; 3
11:45.084;ID:3;3;99; 3992; 255; 200990; 301775; 22048254; 659550; 1
11:45.084;ID:12;12;98; 275; 40; 154890; 27544; 22550753; 157265; 3
11:45.085;ID:15;15;98; 293; 40; 161489; 29119; 22548373; 159647; 3
11:45.086;ID:4;4;100; 4063; 190; 177707; 306620; 22065501; 642365; 2
11:45.086;ID:10;10;100; 302; 41; 160015; 26585; 22551119; 156991; 3
11:45.089;ID:2;2;100; 4102; 262; 203618; 307874; 22044821; 663140; 1
11:45.095;ID:7;7;98; 3977; 173; 172341; 301378; 22078417; 629749; 2
11:45.171;ID:6;6;98; 4031; 181; 174187; 298769; 22079474; 627421; 2
