9:7.785;ID:1;1;n; 4331; 107; 16726541; 320375; 16701797; 665459; 0
11:50.774;ID:3;3;99; 4050; 189; 188356; 301357; 22082159; 625731; 2
11:50.776;ID:6;6;99; 322; 33; 154776; 28004; 22551859; 156123; 5
11:50.777;ID:2;2;100; 4046; 221; 186448; 299393; 22079280; 628610; 1
11:50.780;ID:4;4;99; 4005; 169; 190724; 300277; 22087068; 621039; 3
11:50.836;ID:5;5;99; 4002; 154; 168135; 298285; 22099055; 608884; 4
