0;2;32;1
0;3;109;2
0;4;208;3
0;5;285;4
0;6;370;5
1;2;34;1
1;3;112;2
1;4;208;3
1;5;285;4
1;6;367;5
2;2;35;1
2;3;112;2
2;4;208;3
2;5;285;4
2;6;370;5
3;2;33;1
3;3;112;2
3;4;208;3
3;5;285;4
3;6;370;5
4;2;34;1
4;3;112;2
4;4;208;3
4;5;284;4
4;6;370;5
5;2;32;1
5;3;111;2
5;4;208;3
5;5;284;4
5;6;370;5
6;2;33;1
6;3;111;2
6;4;208;3
6;5;284;4
6;6;370;5
7;2;35;1
7;3;111;2
7;4;208;3
7;5;284;4
7;6;370;5
8;2;33;1
8;3;111;2
8;4;208;3
8;5;284;4
8;6;370;5
9;2;34;1
9;3;111;2
9;4;208;3
9;5;284;4
9;6;370;5
10;2;34;1
10;3;110;2
10;4;207;3
10;5;283;4
10;6;369;5
11;2;32;1
11;3;110;2
11;4;206;3
11;5;283;4
11;6;369;5
12;2;34;1
12;3;110;2
12;4;206;3
12;5;283;4
12;6;369;5
13;2;32;1
13;3;110;2
13;4;206;3
13;5;283;4
13;6;369;5
14;2;33;1
14;3;110;2
14;4;206;3
14;5;283;4
14;6;494;5
15;2;34;1
15;3;110;2
15;4;206;3
15;5;283;4
15;6;369;5
16;2;32;1
16;3;110;2
16;4;206;3
16;5;283;4
16;6;369;5
17;2;34;1
17;3;110;2
17;4;209;3
17;5;283;4
17;6;369;5
19;2;32;1
19;3;110;2
19;4;209;3
19;5;283;4
19;6;369;5
20;2;33;1
20;3;109;2
20;4;207;3
20;5;282;4
20;6;369;5
21;2;34;1
21;3;109;2
21;4;207;3
21;5;282;4
21;6;369;5
22;2;32;1
22;3;109;2
22;4;207;3
22;5;282;4
22;6;369;5
23;2;33;1
23;3;109;2
23;4;207;3
23;5;282;4
23;6;369;5
24;2;31;1
24;3;109;2
24;4;207;3
24;5;282;4
24;6;369;5
25;2;33;1
25;3;109;2
25;4;207;3
25;5;282;4
25;6;369;5
26;2;34;1
26;3;109;2
26;4;207;3
26;5;282;4
26;6;369;5
27;2;32;1
27;3;109;2
27;4;207;3
27;5;282;4
27;6;369;5
28;2;33;1
28;3;109;2
28;4;207;3
28;5;282;4
28;6;369;5
29;2;34;1
29;3;109;2
29;4;207;3
29;5;282;4
29;6;369;5
30;2;32;1
30;3;109;2
30;4;206;3
30;5;282;4
30;6;369;5
31;2;34;1
31;3;109;2
31;4;206;3
31;5;285;4
31;6;369;5
32;2;32;1
32;3;112;2
32;4;206;3
32;5;285;4
32;6;369;5
33;2;33;1
33;3;112;2
33;4;206;3
33;5;285;4
33;6;369;5
34;2;34;1
34;3;112;2
34;4;206;3
34;5;285;4
34;6;369;5
35;2;32;1
35;3;112;2
35;4;209;3
35;5;284;4
35;6;369;5
36;2;34;1
36;3;112;2
36;4;209;3
36;5;284;4
36;6;369;5
37;2;32;1
37;3;112;2
37;4;209;3
37;5;284;4
37;6;369;5
38;2;33;1
38;3;112;2
38;4;209;3
38;5;284;4
38;6;369;5
39;2;34;1
39;3;111;2
39;4;209;3
39;5;284;4
39;6;369;5
40;2;32;1
40;3;111;2
40;4;209;3
40;5;281;4
40;6;369;5
41;2;33;1
41;3;111;2
41;4;209;3
41;5;284;4
41;6;369;5
42;2;31;1
42;3;108;2
42;4;209;3
42;5;284;4
42;6;369;5
43;2;33;1
43;3;111;2
43;4;209;3
43;5;284;4
43;6;369;5
44;2;34;1
44;3;111;2
44;4;205;3
44;5;284;4
44;6;369;5
45;2;32;1
45;3;111;2
45;4;205;3
45;5;284;4
45;6;369;5
46;2;33;1
46;3;111;2
46;4;208;3
46;5;283;4
46;6;369;5
47;2;34;1
47;3;111;2
47;4;208;3
47;5;283;4
47;6;369;5
48;2;32;1
48;3;111;2
48;4;208;3
48;5;283;4
48;6;369;5
49;2;34;1
49;3;111;2
49;4;208;3
49;5;283;4
49;6;369;5
50;2;32;1
50;3;110;2
50;4;208;3
50;5;283;4
50;6;369;5
51;2;33;1
51;3;110;2
51;4;208;3
51;5;283;4
51;6;369;5
52;2;34;1
52;3;110;2
