9:8.035;ID:1;1;n; 4331; 108; 16727572; 320372; 16700783; 666463; 0
11:51.025;ID:6;6;99; 332; 38; 153442; 28895; 22549960; 158059; 5
11:51.026;ID:3;3;99; 4040; 206; 191383; 300761; 22078558; 629332; 2
11:51.027;ID:4;4;99; 4030; 180; 191304; 302056; 22082743; 625367; 3
11:51.029;ID:2;2;100; 4080; 241; 188780; 302738; 22068515; 639472; 1
11:51.088;ID:5;5;99; 4011; 156; 161217; 299245; 22095304; 612633; 4
