9:8.125;ID:1;1;n; 738; 222; 16989783; 57761; 17139838; 227162; 0
11:51.128;ID:2;2;99; 756; 333; 193891; 56255; 22413612; 294278; 1
11:51.130;ID:3;3;99; 834; 311; 191217; 64669; 22402800; 305090; 2
11:51.131;ID:6;6;99; 308; 31; 149665; 26823; 22553953; 154097; 5
11:51.132;ID:4;4;99; 748; 273; 192508; 59661; 22418545; 289643; 3
11:51.144;ID:5;5;99; 758; 250; 180595; 59680; 22429481; 278444; 4
