9:14.566;ID:1;1;n; 4331; 107; 16930353; 320385; 16702091; 664909; 0
11:57.565;ID:3;3;100; 4099; 199; 191580; 304849; 22075272; 631391; 2
11:57.565;ID:4;4;100; 4072; 179; 173405; 301252; 22090490; 617386; 3
11:57.567;ID:2;2;100; 4058; 227; 194439; 300444; 22077611; 630279; 1
11:57.571;ID:6;6;100; 295; 35; 151413; 25860; 22556123; 152066; 5
11:57.649;ID:5;5;100; 4049; 155; 164902; 301255; 22094310; 613629; 4
