9:8.125;ID:1;1;n; 4331; 107; 16727019; 320411; 16700428; 666572; 0
11:51.128;ID:2;2;99; 4040; 233; 198300; 299618; 22074866; 633024; 1
11:51.130;ID:3;3;98; 4013; 201; 194794; 298054; 22083670; 624220; 2
11:51.131;ID:6;6;97; 318; 38; 153152; 27736; 22549981; 158069; 5
11:51.133;ID:4;4;97; 3968; 179; 191810; 298248; 22090180; 618008; 3
11:51.145;ID:5;5;97; 3949; 164; 172246; 295636; 22099772; 608153; 4
