9:8.035;ID:1;1;n; 701; 206; 16993293; 54812; 17143358; 223888; 0
11:51.025;ID:6;6;100; 339; 43; 155820; 29677; 22547485; 160534; 5
11:51.025;ID:3;3;100; 799; 302; 198070; 61735; 22412534; 295356; 2
11:51.027;ID:4;4;100; 760; 227; 187168; 60552; 22427049; 281061; 3
11:51.029;ID:2;2;100; 758; 329; 192773; 56286; 22407473; 300514; 1
11:51.087;ID:5;5;100; 768; 261; 189070; 60029; 22419982; 287955; 4
