9:8.116;ID:1;1;n; 4331; 107; 16725784; 320405; 16700740; 666064; 0
11:51.119;ID:3;3;99; 4058; 203; 194045; 302239; 22075899; 630901; 2
11:51.119;ID:6;6;99; 314; 46; 155147; 27548; 22549135; 158874; 5
11:51.120;ID:2;2;100; 4081; 241; 197033; 302828; 22068192; 639698; 1
11:51.123;ID:4;4;99; 4056; 187; 187860; 303995; 22076549; 631646; 3
11:51.182;ID:5;5;99; 4043; 165; 169411; 300269; 22091956; 615983; 4
