9:14.565;ID:1;1;n; 694; 107; 17196605; 54166; 17146332; 220668; 0
11:57.564;ID:3;3;100; 794; 296; 192253; 60184; 22412251; 294412; 2
11:57.565;ID:4;4;100; 795; 282; 186364; 59291; 22417031; 290845; 3
11:57.567;ID:2;2;100; 750; 324; 190184; 55403; 22411946; 295944; 1
11:57.571;ID:6;6;100; 298; 34; 154641; 26184; 22554843; 153346; 5
11:57.649;ID:5;5;100; 756; 252; 182435; 58070; 22429184; 278755; 4
