0;2;27;1
0;4;65;1
0;3;90;1
0;12;216;2
0;13;223;2
0;11;227;2
0;5;335;2
0;7;387;2
0;6;391;2
0;9;395;2
0;8;433;2
0;10;475;2
1;2;27;1
1;4;64;1
1;3;89;1
1;5;210;2
1;12;216;2
1;13;223;2
1;11;227;2
1;7;262;2
1;6;266;2
1;9;395;2
1;8;433;2
1;10;475;2
2;2;27;1
2;4;64;1
2;3;89;1
2;5;335;2
2;7;387;2
2;6;391;2
2;9;395;2
2;8;433;2
2;12;464;2
2;10;475;2
2;13;475;2
2;11;478;2
3;2;27;1
3;4;64;1
3;3;89;1
3;5;335;2
3;12;341;2
3;13;348;2
3;11;351;2
3;7;387;2
3;6;391;2
3;9;395;2
3;8;433;2
3;10;475;2
4;2;27;1
4;4;64;1
4;3;89;1
4;5;210;2
4;7;262;2
4;6;266;2
4;9;270;2
4;8;308;2
4;12;341;2
4;13;348;2
4;10;350;2
4;11;351;2
5;2;27;1
5;4;64;1
5;3;89;1
5;5;210;2
5;7;262;2
5;6;266;2
5;9;270;2
5;8;308;2
5;12;341;2
5;13;348;2
5;10;350;2
5;11;351;2
6;2;27;1
6;4;64;1
6;3;89;1
6;12;216;2
6;13;223;2
6;11;227;2
6;9;270;2
6;8;308;2
6;5;335;2
6;10;350;2
6;7;387;2
6;6;391;2
7;2;27;1
7;4;64;1
7;3;89;1
7;5;335;2
7;12;341;2
7;13;348;2
7;11;351;2
7;7;387;2
7;6;391;2
7;9;395;2
7;8;433;2
7;10;475;2
8;2;27;1
8;4;64;1
8;3;89;1
8;5;210;2
8;12;216;2
8;13;223;2
8;11;227;2
8;7;262;2
8;6;266;2
8;9;270;2
8;8;308;2
8;10;350;2
9;2;27;1
9;4;64;1
9;3;89;1
9;5;210;2
9;7;262;2
9;6;266;2
9;9;270;2
9;8;308;2
9;12;341;2
9;13;348;2
9;10;350;2
9;11;351;2
10;2;27;1
10;4;65;1
10;3;90;1
10;5;210;2
10;7;262;2
10;6;266;2
10;12;341;2
10;13;348;2
10;11;352;2
10;9;395;2
10;8;433;2
10;10;475;2
11;2;27;1
11;4;65;1
11;3;90;1
11;5;210;2
11;12;216;2
11;13;223;2
11;11;227;2
11;7;262;2
11;6;266;2
11;9;270;2
11;8;308;2
11;10;350;2
12;2;27;1
12;4;65;1
12;3;90;1
12;12;216;2
12;13;223;2
12;11;227;2
12;5;335;2
12;7;387;2
12;6;391;2
12;9;395;2
12;8;433;2
12;10;475;2
13;2;27;1
13;4;65;1
13;3;90;1
13;5;210;2
13;12;216;2
13;13;223;2
13;11;227;2
13;7;262;2
13;6;266;2
13;9;395;2
13;8;433;2
13;10;475;2
14;2;27;1
14;4;65;1
14;3;90;1
14;12;216;2
14;13;223;2
14;11;227;2
14;5;335;2
14;7;387;2
14;6;391;2
14;9;395;2
14;8;433;2
14;10;475;2
15;2;27;1
15;4;65;1
15;3;90;1
15;12;216;2
15;13;223;2
15;11;227;2
15;5;335;2
15;7;387;2
15;6;391;2
15;9;395;2
15;8;433;2
15;10;475;2
16;2;27;1
16;4;65;1
16;3;90;1
16;5;210;2
16;12;216;2
16;13;223;2
16;11;227;2
16;7;262;2
16;6;266;2
16;9;270;2
16;8;308;2
16;10;350;2
17;2;27;1
17;4;65;1
17;3;90;1
17;12;216;2
17;13;223;2
17;11;227;2
17;5;335;2
17;7;387;2
17;6;391;2
17;9;395;2
17;8;433;2
17;10;475;2
18;2;27;1
18;4;65;1
18;3;90;1
18;5;335;2
18;12;341;2
18;13;348;2
18;11;352;2
18;7;387;2
18;6;391;2
18;9;395;2
18;8;433;2
18;10;475;2
19;2;27;1
19;4;65;1
19;3;90;1
19;5;210;2
19;7;262;2
19;6;266;2
19;12;341;2
19;13;348;2
19;11;352;2
19;9;395;2
19;8;433;2
19;10;475;2
20;2;27;1
20;4;65;1
20;3;90;1
20;9;270;2
20;8;308;2
20;5;335;2
20;12;341;2
20;13;348;2
20;10;350;2
20;11;352;2
20;7;387;2
20;6;391;2
21;2;27;1
21;4;65;1
21;3;90;1
21;5;210;2
21;12;216;2
21;13;223;2
21;11;227;2
21;7;262;2
21;6;266;2
21;9;270;2
21;8;308;2
21;10;350;2
22;2;27;1
22;4;65;1
22;3;90;1
22;5;210;2
22;7;262;2
22;6;266;2
22;12;341;2
22;13;348;2
22;11;352;2
22;9;395;2
22;8;433;2
22;10;475;2
23;2;27;1
23;4;65;1
23;3;90;1
23;5;335;2
23;12;341;2
23;13;348;2
23;11;352;2
23;7;387;2
23;6;391;2
23;9;395;2
23;8;433;2
23;10;475;2
24;2;27;1
24;4;65;1
24;3;90;1
24;5;210;2
24;12;216;2
24;13;223;2
24;11;227;2
24;7;262;2
24;6;266;2
