hops	PDR_BMRF_BROADCAST_1	CI	Energy_BMRF_BROADCAST_1	CI	Delay_BMRF_BROADCAST_1	CI	PDR_BMRF_UNICAST_1	CI	Energy_BMRF_UNICAST_1	CI	Delay_BMRF_UNICAST_1	CI
1	99.233333333333334	0.36505537016431333	0.97424996793975838	0.0046968940309882745	90.180307527565532	11.200264461466816	99.466666666666669	0.31104316706921509	0.77744926510162349	0.0058265265633525853	158.05822408431192	15.715328818677705
2	98.088888888888889	2.0666974847369772	0.39998484017537439	0.03113515028500391	356.96829257886986	14.934032027746696	99.033333333333331	0.80510873051240139	0.4305688684336344	0.046204906585641359	296.33563059812883	12.71973415357985
3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
