8:59.313;ID:1;1;n; 4331; 107; 16943582; 323804; 16651606; 715153; 0
11:42.311;ID:6;6;100; 333; 42; 160784; 29003; 22548035; 160075; 2
11:42.313;ID:7;7;100; 285; 37; 157324; 28251; 22550454; 157562; 2
11:42.314;ID:9;9;100; 320; 42; 160424; 27845; 22550608; 157395; 2
11:42.315;ID:8;8;100; 277; 36; 153943; 27637; 22551245; 156739; 2
11:42.316;ID:2;2;100; 4093; 223; 177597; 307436; 22041165; 666912; 1
11:42.316;ID:5;5;100; 323; 39; 159426; 28187; 22550952; 157158; 2
11:42.316;ID:13;13;100; 323; 44; 154936; 28196; 22549296; 158814; 2
11:42.316;ID:11;11;100; 290; 42; 162001; 28688; 22548563; 159547; 2
11:42.318;ID:12;12;100; 294; 39; 158843; 28970; 22549506; 158604; 2
11:42.320;ID:4;4;100; 4100; 246; 184801; 310389; 22030474; 676512; 1
11:42.320;ID:10;10;100; 325; 37; 161328; 28330; 22550406; 157816; 2
11:42.357;ID:3;3;100; 4119; 236; 180116; 312688; 22028476; 679688; 1
