9:0.066;ID:1;1;n; 1787; 852; 17145389; 145622; 16883419; 509096; 0
11:42.280;ID:4;4;99; 1518; 791; 239163; 124005; 22142656; 564253; 1
11:42.281;ID:7;7;99; 335; 53; 157590; 32354; 22540006; 167990; 2
11:42.282;ID:9;9;100; 716; 77; 168473; 59906; 22495479; 212569; 2
11:42.282;ID:12;12;99; 277; 34; 154834; 27602; 22552658; 155452; 2
11:42.282;ID:6;6;99; 923; 108; 175411; 76892; 22461304; 246806; 2
11:42.283;ID:10;10;100; 703; 71; 180878; 58768; 22497965; 210105; 2
11:42.283;ID:2;2;99; 1512; 907; 243075; 120527; 22130422; 577630; 1
11:42.284;ID:11;11;99; 252; 31; 154214; 25486; 22555795; 152315; 2
11:42.285;ID:13;13;99; 332; 47; 156384; 29691; 22546634; 161476; 2
11:42.287;ID:5;5;99; 793; 76; 169228; 66156; 22488657; 219556; 2
11:42.290;ID:8;8;100; 337; 60; 156695; 32310; 22538150; 170068; 2
11:42.321;ID:3;3;100; 1567; 1047; 246497; 128188; 22084928; 623219; 1
