9:7.162;ID:1;1;n; 1839; 670; 16868100; 146451; 16900253; 492299; 0
11:49.374;ID:8;8;100; 302; 45; 166545; 23929; 22555107; 152873; 2
11:49.375;ID:12;12;100; 300; 41; 154367; 23113; 22557328; 150658; 2
11:49.377;ID:3;3;100; 1539; 833; 237698; 121935; 22123512; 584549; 1
11:49.377;ID:9;9;100; 307; 41; 156300; 23251; 22558097; 150013; 2
11:49.378;ID:2;2;96; 1405; 806; 242274; 108438; 22184492; 523618; 1
11:49.378;ID:5;5;83; 1937; 183; 199822; 155081; 22337377; 370504; 2
11:49.378;ID:10;10;100; 343; 48; 172349; 24361; 22553856; 154249; 2
11:49.378;ID:6;6;96; 818; 104; 170137; 59195; 22491766; 216338; 2
11:49.380;ID:13;13;100; 694; 79; 168378; 52268; 22508456; 199654; 2
11:49.381;ID:7;7;82; 2311; 179; 214810; 188722; 22294770; 413111; 2
11:49.384;ID:11;11;100; 654; 75; 167099; 57908; 22498948; 209234; 2
11:49.459;ID:4;4;100; 1518; 943; 244655; 120655; 22117965; 590209; 1
