9:4.814;ID:1;1;n; 4331; 107; 16622361; 320410; 16614206; 752718; 0
11:47.808;ID:4;4;99; 4002; 227; 184312; 302933; 22054753; 653274; 1
11:47.809;ID:13;13;99; 745; 82; 166811; 57386; 22499005; 208885; 2
11:47.810;ID:12;12;99; 668; 87; 167824; 55339; 22500325; 206259; 2
11:47.810;ID:5;5;99; 1174; 119; 184338; 91320; 22443892; 263998; 2
11:47.810;ID:7;7;99; 1064; 115; 181194; 87054; 22448006; 259811; 2
11:47.812;ID:10;10;99; 1147; 56; 182700; 94489; 22456525; 251458; 2
11:47.813;ID:11;11;99; 714; 80; 172694; 61031; 22495148; 211539; 2
11:47.814;ID:6;6;99; 1039; 117; 176422; 80358; 22456382; 251474; 2
11:47.817;ID:9;9;99; 1867; 110; 200796; 154123; 22364050; 343924; 2
11:47.818;ID:2;2;99; 4042; 206; 187376; 303802; 22056201; 651994; 1
11:47.818;ID:8;8;99; 1771; 107; 201840; 149892; 22371318; 336663; 2
11:47.931;ID:3;3;99; 3976; 199; 181675; 297666; 22066116; 642049; 1
