9:0.094;ID:1;1;n; 1717; 711; 17152590; 139991; 16898254; 494105; 0
11:42.311;ID:6;6;100; 327; 44; 155767; 28519; 22549443; 158667; 2
11:42.313;ID:7;7;100; 285; 41; 156901; 28225; 22549790; 158226; 2
11:42.314;ID:9;9;100; 314; 38; 171951; 27364; 22552181; 155822; 2
11:42.315;ID:8;8;99; 277; 34; 155270; 27611; 22551482; 156502; 2
11:42.316;ID:2;2;100; 1563; 809; 238638; 124629; 22132385; 575692; 1
11:42.316;ID:13;13;99; 505; 75; 161997; 42930; 22519726; 188384; 2
11:42.316;ID:5;5;100; 326; 40; 154982; 28538; 22549243; 158867; 2
11:42.316;ID:11;11;99; 690; 73; 168381; 61444; 22495532; 212578; 2
11:42.318;ID:12;12;99; 687; 74; 168576; 60834; 22494453; 213657; 2
11:42.320;ID:4;4;99; 1518; 853; 262836; 124068; 22124223; 582763; 1
11:42.320;ID:10;10;99; 329; 38; 173796; 28794; 22549720; 158502; 2
11:42.357;ID:3;3;100; 1563; 839; 244964; 127739; 22134405; 573759; 1
