8:59.285;ID:1;1;n; 4331; 108; 16942029; 323748; 16674889; 692026; 0
11:42.280;ID:4;4;100; 4017; 207; 175188; 303876; 22053214; 653695; 1
11:42.281;ID:7;7;99; 306; 47; 149118; 29941; 22545546; 162450; 2
11:42.282;ID:9;9;98; 710; 75; 170092; 59422; 22497518; 210530; 2
11:42.282;ID:6;6;99; 518; 69; 164419; 43765; 22518501; 189609; 2
11:42.282;ID:10;10;98; 741; 81; 169208; 61903; 22491013; 217057; 2
11:42.282;ID:12;12;100; 283; 38; 155268; 28059; 22550459; 157651; 2
11:42.283;ID:2;2;99; 4062; 215; 178467; 305839; 22046824; 661228; 1
11:42.284;ID:11;11;100; 252; 31; 153246; 25486; 22555964; 152146; 2
11:42.285;ID:13;13;100; 318; 41; 152100; 27876; 22549174; 158936; 2
11:42.287;ID:5;5;99; 403; 49; 160585; 34521; 22540050; 168163; 2
11:42.290;ID:8;8;98; 351; 68; 155924; 33493; 22533693; 174525; 2
11:42.320;ID:3;3;98; 3984; 197; 183804; 302899; 22054194; 653953; 1
