9:0.186;ID:1;1;n; 1705; 815; 17154585; 139019; 16885573; 506897; 0
11:42.400;ID:11;11;99; 254; 32; 164163; 25671; 22556093; 151991; 2
11:42.401;ID:4;4;99; 1568; 955; 244480; 127914; 22078597; 629283; 1
11:42.402;ID:12;12;99; 290; 35; 164295; 28719; 22550355; 157755; 2
11:42.403;ID:9;9;100; 325; 39; 156213; 28322; 22550662; 157389; 2
11:42.403;ID:13;13;99; 345; 48; 175128; 30728; 22543991; 164017; 2
11:42.403;ID:8;8;100; 276; 33; 155262; 27546; 22553140; 154934; 2
11:42.404;ID:7;7;100; 290; 42; 171664; 28624; 22549419; 158691; 2
11:42.405;ID:5;5;100; 334; 43; 155840; 29081; 22548412; 159698; 2
11:42.405;ID:10;10;100; 318; 47; 154029; 27845; 22548497; 159507; 2
11:42.406;ID:6;6;100; 327; 43; 171784; 28548; 22549094; 159016; 2
11:42.411;ID:2;2;100; 1565; 834; 240972; 124824; 22114574; 593645; 1
11:42.419;ID:3;3;100; 1568; 724; 239110; 128233; 22125526; 582638; 1
