8:59.715;ID:1;1;n; 1722; 848; 17151137; 139729; 16886125; 506345; 0
11:41.929;ID:5;5;100; 335; 40; 155250; 29347; 22548933; 159082; 2
11:41.929;ID:11;11;99; 296; 41; 155387; 29099; 22548145; 159833; 2
11:41.931;ID:9;9;98; 912; 105; 175390; 75588; 22463543; 244447; 2
11:41.931;ID:12;12;99; 271; 42; 158332; 27343; 22550582; 157408; 2
11:41.932;ID:6;6;99; 342; 35; 156103; 29527; 22550382; 157728; 2
11:41.933;ID:2;2;100; 1552; 839; 239404; 123742; 22123903; 584207; 1
11:41.933;ID:13;13;100; 330; 46; 156390; 28924; 22547692; 160418; 2
11:41.933;ID:10;10;98; 1201; 110; 183054; 100472; 22432507; 275550; 2
11:41.934;ID:7;7;99; 295; 38; 154986; 29142; 22549506; 158604; 2
11:41.935;ID:8;8;98; 320; 56; 158860; 31116; 22541011; 167015; 2
11:41.936;ID:4;4;100; 1537; 823; 260871; 125553; 22139092; 568788; 1
11:41.954;ID:3;3;98; 1533; 724; 260176; 125569; 22141774; 566390; 1
