15:12.120;ID:6;6;0; 132; 132; 631110; 5503; 22561574; 146265; 0
15:12.122;ID:4;4;0; 110; 110; 630390; 4831; 22563740; 144176; 0
15:12.125;ID:5;5;0; 86; 86; 630021; 4194; 22564234; 143728; 0
15:12.125;ID:3;3;0; 154; 154; 631207; 5939; 22563742; 144225; 0
15:12.128;ID:2;2;0; 53; 53; 628955; 3374; 22571785; 136400; 0
