11;51;556
11;50;757
11;40;840
11;43;840
11;34;956
12;49;22
12;28;33
12;29;38
12;47;51
12;35;148
12;44;148
12;41;165
12;39;232
12;36;257
12;32;276
12;37;276
12;27;341
12;46;487
12;50;781
12;40;894
12;43;895
12;34;1038
13;28;29
13;29;29
13;47;42
13;49;46
13;36;122
13;42;204
13;33;204
13;35;206
13;44;206
13;38;216
13;41;309
13;48;377
13;39;380
13;37;425
13;51;487
13;27;507
13;46;683
13;45;935
14;28;21
14;29;21
14;47;34
14;49;38
14;38;114
14;35;132
14;44;132
14;41;213
14;27;243
14;39;345
14;36;351
14;37;360
14;32;360
14;46;425
14;50;573
14;40;690
14;43;691
14;34;777
15;47;26
15;49;30
15;28;42
15;29;47
15;41;112
15;44;165
15;35;166
15;27;244
15;37;259
15;32;259
15;39;343
15;36;344
15;50;473
15;33;518
15;42;519
15;40;590
15;43;590
15;34;734
15;48;803
15;51;915
15;45;1344
16;49;22
16;28;34
16;29;38
16;47;51
16;41;105
16;35;148
16;44;148
16;37;220
16;32;222
16;39;232
16;36;285
16;27;380
16;33;399
16;42;399
16;31;510
16;46;524
16;50;750
16;51;846
16;40;952
16;43;952
17;28;25
17;29;30
17;47;43
17;35;173
17;44;173
17;38;185
17;39;318
17;27;444
17;46;527
17;50;812
17;40;955
17;43;956
17;34;1101
18;28;21
18;29;21
18;47;34
18;49;38
18;35;104
18;44;104
18;41;149
18;39;185
18;36;249
18;38;265
18;32;323
18;37;323
18;27;364
18;33;418
18;42;419
18;46;445
18;50;560
18;40;674
18;43;674
18;34;757
19;47;26
19;49;30
19;28;42
19;29;46
19;36;136
19;38;169
19;44;238
19;35;238
19;41;269
19;27;354
19;33;363
19;42;363
19;46;437
19;39;438
19;32;458
19;37;458
19;48;509
19;31;510
19;50;583
19;40;697
19;43;698
19;34;811
20;49;22
20;28;34
20;29;34
20;47;47
20;41;108
20;44;115
20;35;115
20;27;195
20;37;218
20;32;218
20;36;303
20;39;304
20;46;315
20;50;395
20;33;414
20;42;415
20;40;510
20;43;512
20;48;594
20;34;624
20;51;726
21;28;25
21;29;29
21;47;42
21;49;46
21;35;108
21;44;108
21;38;153
21;27;188
21;41;261
21;46;276
21;36;374
21;37;407
21;32;407
21;50;448
21;40;597
21;43;599
21;34;680
22;28;21
22;29;22
22;47;34
22;49;39
22;38;113
22;35;164
22;44;164
22;41;208
22;39;247
22;36;328
22;32;354
22;37;355
22;27;443
22;46;586
22;50;761
22;40;966
22;43;967
22;34;1110
23;47;26
23;49;30
23;28;42
23;29;43
23;38;105
23;35;126
23;44;126
23;41;192
23;39;208
23;27;306
23;37;368
23;32;369
23;36;429
23;33;539
23;42;540
23;50;566
23;40;652
23;43;652
23;31;756
23;48;757
23;34;798
23;51;915
24;49;22
24;28;34
24;29;38
24;47;51
24;36;137
24;38;167
24;35;237
24;44;238
24;41;285
24;39;317
24;33;363
24;42;363
24;27;442
24;37;458
24;48;616
24;50;700
24;51;790
24;40;814
24;43;815
24;34;960
25;28;25
25;47;42
25;49;46
25;36;160
25;38;216
25;41;308
25;37;424
25;32;424
26;28;21
26;29;21
26;47;34
26;49;38
26;38;114
26;35;132
26;44;132
26;41;215
26;39;215
26;36;297
26;37;329
26;32;329
26;27;411
26;46;609
26;50;780
26;40;861
26;43;861
26;34;1007
27;47;26
27;49;30
27;28;42
27;29;43
27;36;136
27;38;168
27;44;219
27;35;219
27;41;262
27;39;365
27;27;460
27;46;605
27;50;715
27;40;967
27;43;967
27;34;1109
28;49;22
28;28;34
28;29;38
28;47;51
28;41;105
28;44;188
28;35;189
28;32;192
28;37;192
28;39;272
28;36;296
28;27;380
28;33;406
28;42;407
28;48;581
28;31;582
28;50;638
28;40;815
28;43;815
28;34;898
28;45;1179
29;28;25
29;29;30
29;47;42
29;49;47
29;38;120
29;35;173
29;44;173
29;41;231
29;39;286
29;37;313
29;32;313
29;36;327
29;27;426
29;46;539
29;50;685
29;40;798
29;43;799
29;34;976
30;28;21
30;29;21
30;47;34
30;49;38
30;36;112
30;38;176
30;35;195
30;44;195
30;33;226
30;42;227
30;41;324
30;27;336
30;48;369
30;31;369
30;37;438
30;39;446
30;46;456
30;50;539
30;40;620
30;43;622
30;34;704
31;47;25
31;49;30
31;28;42
31;29;46
31;38;105
31;36;198
31;41;293
31;35;307
31;44;308
31;33;375
31;42;375
31;39;387
31;48;455
31;31;455
31;27;473
31;32;481
31;37;481
31;46;683
31;45;794
31;50;858
31;40;1068
31;43;1068
31;34;1178
32;49;22
32;29;33
32;28;33
32;47;46
32;35;115
32;44;115
32;38;189
32;36;220
32;39;261
32;41;315
32;27;370
32;32;399
32;37;399
32;46;483
32;33;495
32;42;496
32;50;773
32;51;837
32;40;853
32;43;855
32;34;937
33;28;26
33;29;30
33;47;43
33;49;47
33;38;121
33;35;203
33;44;203
33;41;246
33;39;286
33;32;331
33;37;331
33;36;343
33;27;444
33;46;527
33;50;701
33;40;785
33;43;787
33;34;931
34;28;21
34;29;21
34;47;34
34;49;38
34;35;104
34;44;104
34;38;113
34;41;215
34;39;259
34;32;300
34;37;303
34;36;320
34;27;419
34;46;594
34;50;675
34;40;853
34;43;854
34;34;937
35;47;26
35;49;30
35;28;42
35;29;46
35;36;105
35;38;198
35;35;220
35;44;220
35;33;281
35;42;282
35;39;364
35;41;379
35;48;392
35;31;393
35;27;473
35;37;524
35;46;668
35;50;753
35;40;869
35;43;869
35;51;958
36;49;21
36;28;33
36;29;37
36;47;50
36;44;125
36;35;126
36;41;196
36;27;204
36;32;276
36;37;276
36;36;304
36;39;315
36;38;327
36;46;354
36;50;441
36;40;525
36;43;525
36;34;702
37;28;25
37;29;29
37;47;42
37;49;46
37;35;110
37;44;110
37;38;121
37;36;210
37;39;223
37;41;308
37;27;309
37;46;390
37;33;417
37;42;418
37;48;501
37;31;502
37;37;512
37;32;513
37;45;872
38;29;21
38;28;21
38;47;34
38;49;39
38;44;106
38;35;106
38;38;114
38;36;187
38;39;248
38;41;285
38;27;356
38;33;395
38;42;397
38;37;497
38;32;497
38;46;531
38;50;644
38;31;647
38;40;822
38;43;823
38;51;829
38;34;906
39;47;26
39;49;30
39;28;42
39;29;42
39;38;106
39;35;156
39;44;156
39;41;199
39;39;239
39;36;288
39;32;346
39;37;346
39;27;411
39;42;462
39;33;462
39;46;523
39;48;685
39;50;741
39;51;860
39;40;966
39;43;967
39;34;1077
39;45;1302
40;49;22
40;28;34
40;29;38
40;47;51
40;41;133
40;44;188
40;35;189
40;38;257
40;27;266
40;37;307
40;32;307
40;46;353
40;39;360
40;36;390
40;50;527
40;33;531
40;42;532
40;40;724
40;43;725
40;31;756
40;34;866
40;51;970
41;28;25
41;29;29
41;47;42
41;49;48
41;35;140
41;44;140
41;38;184
41;36;249
41;39;286
41;41;371
41;27;395
41;33;472
41;42;473
41;46;508
41;37;575
41;50;694
41;40;775
41;43;776
41;51;838
42;28;21
42;29;21
42;47;34
42;49;38
42;41;182
42;35;195
42;44;195
42;36;280
42;38;296
42;39;341
42;32;362
42;37;362
42;27;435
42;33;453
42;42;454
42;46;550
42;31;566
42;30;934
42;51;1145
43;47;26
43;49;31
43;28;42
43;29;47
43;36;105
43;38;169
43;35;219
43;44;219
43;33;219
43;42;220
43;27;329
43;48;330
43;31;331
43;41;348
43;37;431
43;46;559
43;45;732
43;51;825
44;49;23
44;29;33
44;28;33
44;47;46
44;36;126
44;38;159
44;33;209
44;42;210
44;44;220
44;35;221
44;48;289
44;31;289
44;41;307
44;27;368
44;39;484
44;37;484
44;46;545
44;50;720
44;45;722
44;40;836
44;43;836
44;51;886
44;34;1013
45;28;26
45;29;30
45;47;42
45;49;47
45;44;109
45;35;109
45;38;153
45;36;214
45;39;286
45;33;297
45;42;297
45;27;395
45;41;418
45;31;490
45;46;508
45;37;563
45;50;589
45;51;706
45;40;767
45;43;768
45;34;944
46;28;21
46;29;21
46;47;34
46;49;38
46;35;103
46;44;104
46;41;117
46;39;216
46;36;226
46;37;260
46;32;260
46;27;325
46;46;500
46;50;644
46;40;822
46;43;822
46;34;967
47;47;25
47;49;29
47;28;41
47;29;42
47;38;104
47;36;137
47;44;229
47;35;230
47;41;254
47;27;315
47;33;347
47;42;348
47;46;398
47;39;405
47;37;430
47;32;431
47;31;464
47;50;479
47;40;626
47;43;627
47;34;710
48;49;22
48;28;34
48;29;38
48;47;51
48;44;126
48;35;127
48;41;165
48;27;267
48;32;276
48;37;276
48;39;361
48;36;390
48;46;448
48;33;501
48;42;501
48;50;527
48;48;582
48;31;583
48;40;643
48;43;644
48;34;790
48;45;1107
49;28;25
49;29;30
49;47;43
49;49;47
49;38;152
49;36;161
49;33;243
49;42;243
49;44;277
49;35;277
49;41;325
49;48;355
49;31;355
49;27;425
49;37;470
49;30;525
49;39;557
49;50;748
49;40;830
49;43;831
49;34;913
50;28;21
50;29;21
50;47;34
50;49;38
50;38;114
50;35;133
50;44;133
50;41;213
50;39;216
50;36;297
50;32;301
50;37;301
50;27;419
50;46;531
50;50;734
50;40;935
50;43;936
50;34;1016
51;47;26
51;49;30
51;28;42
51;29;46
51;35;156
51;44;156
51;38;167
51;41;261
51;27;298
51;32;377
51;37;377
51;39;385
51;36;408
51;50;560
51;40;738
51;43;740
51;34;821
52;49;21
52;28;34
52;29;38
52;47;50
52;38;136
52;44;156
52;35;157
52;27;235
52;41;269
52;39;334
52;36;367
52;37;415
52;32;415
52;46;416
52;50;526
52;33;527
52;42;528
52;40;675
52;43;675
52;34;761
52;48;763
52;51;869
52;45;1163
53;28;25
53;29;29
53;47;42
53;49;46
53;35;173
53;44;173
53;38;184
53;41;308
53;39;348
53;32;424
53;37;424
54;28;21
54;29;22
54;47;34
54;49;39
54;35;133
54;44;133
54;38;177
54;27;212
54;41;286
54;39;321
54;46;363
54;36;385
54;37;400
54;32;400
54;50;446
54;40;527
54;43;529
54;34;673
55;47;26
55;49;31
55;28;42
55;29;46
55;41;141
55;35;158
55;44;158
55;38;226
55;27;243
55;37;284
55;32;284
55;46;330
55;36;335
55;39;345
55;50;410
55;40;558
55;43;559
55;34;671
56;49;22
56;29;34
56;28;34
56;47;47
56;44;116
56;35;116
56;38;127
56;36;209
56;39;293
56;41;308
56;27;402
56;33;409
56;42;410
56;46;483
56;32;527
56;37;527
56;48;555
56;31;557
56;50;627
56;43;864
56;40;864
56;34;1007
57;28;26
57;29;29
57;47;42
57;49;46
57;36;129
57;38;214
57;33;242
57;42;243
57;44;245
57;35;246
57;41;347
57;27;361
57;46;445
57;39;463
57;48;505
57;31;506
57;37;526
57;32;526
57;50;589
57;51;680
57;40;767
57;43;767
57;34;881
58;29;21
58;28;21
58;47;34
58;49;38
58;38;112
58;35;134
58;44;134
58;41;206
58;27;219
58;36;320
58;39;330
58;37;354
58;32;354
58;46;398
58;50;577
58;40;794
58;43;794
58;34;967
59;47;26
59;49;30
59;28;42
59;29;42
59;36;105
59;38;199
59;44;207
59;35;207
59;33;281
59;42;282
59;27;323
59;41;387
59;39;431
59;46;438
59;37;503
59;50;615
59;51;628
59;40;729
60;49;22
60;28;34
60;29;38
60;47;51
60;44;157
60;35;158
60;38;168
60;39;241
60;41;254
60;27;333
60;32;401
60;37;401
60;36;460
60;46;508
60;50;683
60;40;830
60;43;832
60;34;1007
61;28;25
61;29;30
61;47;42
61;49;47
61;38;152
61;35;172
61;44;172
61;41;246
61;27;251
61;39;331
61;46;339
61;36;366
61;32;393
61;37;393
61;50;420
61;40;597
61;43;599
61;34;743
62;28;21
62;29;21
62;47;34
62;49;38
62;38;114
62;36;114
62;42;196
62;33;196
62;44;237
62;35;238
62;27;323
62;41;324
62;39;413
62;31;467
62;46;500
62;37;501
62;51;604
62;50;675
62;40;853
62;43;853
62;34;968
63;47;25
63;49;29
63;29;41
63;28;41
63;36;136
63;38;200
63;44;218
63;35;218
63;42;281
63;33;282
63;27;329
63;41;386
63;39;430
63;46;479
63;31;505
63;37;533
63;51;628
63;50;647
63;40;822
64;49;22
64;28;34
64;29;38
64;47;51
64;44;157
64;35;159
64;41;165
64;27;245
64;38;273
64;39;335
64;32;339
64;37;339
64;46;360
64;36;367
64;50;535
64;40;748
64;43;748
64;34;859
65;28;25
65;29;30
65;47;43
65;49;47
65;38;121
65;35;141
65;44;141
65;27;220
65;41;223
65;36;305
65;46;308
65;32;372
65;37;372
65;50;418
65;42;454
65;33;454
65;40;504
65;43;506
65;48;662
65;31;662
65;34;681
65;51;863
66;29;21
66;28;21
66;47;34
66;49;38
66;35;133
66;44;133
66;38;144
66;39;216
66;36;249
66;41;348
66;27;356
66;46;438
66;33;449
66;42;451
66;37;528
66;50;655
66;51;760
66;40;857
66;43;858
66;34;999
67;47;26
67;49;30
67;28;42
67;29;46
67;36;136
67;38;169
67;44;230
67;35;230
67;42;250
67;33;251
67;48;330
67;31;330
67;39;342
67;41;348
67;37;493
67;45;732
67;51;909
68;49;22
68;28;34
68;29;34
68;47;46
68;41;103
68;35;116
68;44;116
68;38;190
68;36;201
68;39;230
68;32;252
68;37;252
68;27;347
68;33;374
68;42;375
68;46;522
68;50;636
68;51;687
68;40;813
69;28;25
69;29;29
69;47;42
69;49;46
69;41;158
69;44;202
69;35;202
69;38;272
69;37;274
69;32;274
69;39;286
69;36;311
69;27;395
69;46;476
69;50;651
69;40;736
69;43;736
69;34;913
70;28;21
70;29;22
70;47;34
70;49;39
70;38;113
70;44;164
70;35;164
70;41;239
70;39;279
70;37;323
70;32;323
70;36;344
70;27;436
70;46;550
70;50;631
70;40;896
70;43;897
70;34;976
71;47;26
71;49;30
71;28;42
71;29;46
71;38;105
71;36;138
71;35;221
71;44;221
71;41;231
71;42;313
71;33;313
71;39;365
71;37;403
71;27;460
71;46;542
71;51;596
71;50;734
71;40;959
71;43;959
71;34;1040
72;49;22
72;28;34
72;29;38
72;47;51
72;41;164
72;44;219
72;35;220
72;27;298
72;32;307
72;37;307
72;39;392
72;36;398
72;46;477
72;33;541
72;42;541
72;50;620
72;40;800
72;43;800
72;34;886
72;51;970
73;28;25
73;29;29
73;47;42
73;49;46
73;38;122
73;44;171
73;35;171
73;41;246
73;39;255
73;37;330
73;32;330
73;27;350
73;36;436
73;33;515
73;42;516
73;50;575
73;48;658
73;31;658
73;40;753
73;43;755
73;34;899
73;30;1102
74;28;21
74;29;21
74;47;34
74;49;38
74;38;143
74;36;175
74;35;284
74;44;284
74;41;300
74;39;395
74;27;520
74;46;695
74;50;858
74;40;1075
74;43;1076
74;34;1217
75;47;26
75;49;30
75;28;42
75;29;46
75;38;107
75;44;125
75;35;125
75;41;206
75;27;267
75;36;375
75;37;434
75;32;434
75;46;449
75;50;621
75;40;769
75;43;771
75;34;915
76;49;22
76;28;34
76;29;38
76;47;51
76;41;105
76;44;188
76;35;189
76;32;190
76;37;191
76;39;272
76;36;288
76;42;368
76;33;368
76;27;411
76;48;447
76;31;448
76;46;586
76;30;648
76;50;796
76;40;1006
76;43;1006
76;34;1117
77;28;25
77;29;30
77;47;42
77;49;47
77;41;133
77;44;212
77;35;213
77;38;226
77;32;278
77;37;278
77;36;312
77;39;358
77;27;450
77;50;738
77;40;885
77;43;886
77;34;1061
78;28;21
78;29;21
78;47;34
78;49;38
78;36;112
78;38;113
78;41;207
78;35;222
78;44;224
78;37;291
78;32;291
78;39;364
78;33;394
78;42;395
78;27;489
78;31;543
78;46;570
78;30;946
78;51;1167
79;47;25
79;49;30
79;28;42
79;29;46
79;35;124
79;44;124
79;38;136
79;39;208
79;36;241
79;27;334
79;33;351
79;42;352
79;41;449
79;48;464
79;31;464
79;37;533
79;46;550
79;50;725
79;45;913
79;40;919
80;49;22
80;28;33
80;29;33
80;47;46
80;35;115
80;44;115
80;41;170
80;27;257
80;37;281
80;32;281
80;46;345
80;36;388
80;33;530
80;42;531
80;50;560
80;40;761
80;43;762
80;34;905
81;28;26
81;29;30
81;47;43
81;49;47
81;36;130
81;38;215
81;44;246
81;35;246
81;33;305
81;42;306
81;39;358
81;41;395
81;27;481
81;46;566
81;37;572
81;51;620
81;50;835
81;43;1045
81;40;1045
81;34;1218
82;28;21
82;29;21
82;47;34
82;49;38
82;35;104
82;44;104
82;36;206
82;38;207
82;39;279
82;42;321
82;33;321
82;27;387
82;41;418
82;48;463
82;31;463
82;46;562
82;37;564
82;50;874
82;45;929
82;40;1049
82;43;1049
82;34;1195
83;47;26
83;49;30
83;28;42
83;29;42
83;41;143
83;35;220
83;44;220
83;38;257
83;27;305
83;32;323
83;37;323
83;46;392
83;36;429
83;39;431
83;50;566
83;33;602
83;42;602
83;48;683
83;31;684
83;40;771
83;43;772
83;34;883
83;30;1000
83;51;1329
84;49;22
84;28;33
84;29;37
84;47;50
84;38;136
84;35;148
84;44;148
84;36;241
84;39;263
84;41;324
84;27;364
84;33;441
84;42;442
84;37;528
84;32;529
84;48;557
84;31;558
84;50;628
84;30;786
84;40;856
84;43;857
84;34;938
84;51;1110
85;28;25
85;29;29
85;47;42
85;49;46
85;38;123
85;36;129
85;41;214
85;35;253
85;44;255
85;33;304
85;42;305
85;27;338
85;31;387
85;37;418
85;32;420
85;46;422
85;39;427
85;50;504
85;40;587
85;43;588
85;34;671
85;51;743
85;30;836
86;28;21
86;29;22
86;47;34
86;49;39
86;44;106
86;35;106
86;38;144
86;36;210
86;39;248
86;41;317
86;27;356
86;33;426
86;42;427
86;46;500
86;37;505
86;32;507
86;50;613
86;40;760
86;43;760
86;51;768
86;34;905
87;47;26
87;49;30
87;28;42
87;29;42
87;36;136
87;38;168
87;35;218
87;44;218
87;41;293
87;39;302
87;33;394
87;42;395
87;27;397
87;48;478
87;31;479
87;37;497
87;32;499
87;46;542
87;51;837
87;45;906
88;49;22
88;28;34
88;29;38
88;47;51
88;44;156
88;35;157
88;41;197
88;39;272
88;32;285
88;37;285
88;36;288
88;27;379
88;46;492
88;50;687
88;40;770
88;43;771
88;34;946
89;28;25
89;29;29
89;47;43
89;49;46
89;35;109
89;44;109
89;41;125
89;27;188
89;32;237
89;37;237
89;39;276
89;36;304
89;46;308
89;50;450
89;40;628
89;43;630
89;34;743
90;29;21
90;28;21
90;47;34
90;49;38
90;36;112
90;35;198
90;44;198
90;38;214
90;42;258
90;33;258
90;27;313
90;41;339
90;46;401
90;39;407
90;37;425
90;32;425
90;31;451
90;51;572
90;50;581
90;40;810
90;43;810
90;34;891
91;47;27
91;49;31
91;28;42
91;29;47
91;38;136
91;36;199
91;33;282
91;42;282
91;44;324
91;35;324
91;41;379
91;27;409
91;31;456
91;37;462
91;32;463
91;46;493
91;39;542
91;50;574
91;51;660
91;40;721
92;49;21
92;28;33
92;29;33
92;47;46
92;44;115
92;35;115
92;38;189
92;27;225
92;41;299
92;39;335
92;46;408
92;36;411
92;37;444
92;32;444
92;50;580
92;40;665
92;43;667
92;34;780
93;28;26
93;29;30
93;47;42
93;49;47
93;38;153
93;36;161
93;35;253
93;44;253
93;41;262
93;39;335
93;33;371
93;42;372
93;27;444
93;37;481
93;46;527
93;51;650
93;50;667
93;40;785
94;29;21
94;28;21
94;47;34
94;49;38
94;36;112
94;38;175
94;35;195
94;44;195
94;33;258
94;42;258
94;27;274
94;48;338
94;31;338
94;41;348
94;39;376
94;46;394
94;37;430
95;47;25
95;49;30
95;28;41
95;29;46
95;38;137
95;35;155
95;44;155
95;41;230
95;27;266
95;39;375
95;36;381
95;37;408
95;32;408
95;46;417
95;50;538
95;40;714
95;43;714
95;34;827
96;49;22
96;28;34
96;29;39
96;47;51
96;41;103
96;44;188
96;35;189
96;38;249
96;37;251
96;32;251
96;39;273
96;36;312
96;27;396
96;46;479
96;50;621
96;40;768
96;43;768
96;34;852
97;28;25
97;29;31
97;47;43
97;49;47
97;36;161
97;38;183
97;44;254
97;35;254
97;33;305
97;42;306
97;27;368
97;41;426
97;46;454
97;39;478
97;31;480
97;37;603
97;50;704
97;51;712
97;40;873
97;30;939
98;28;21
98;29;23
98;47;34
98;49;39
98;38;114
98;36;175
98;44;300
98;35;301
98;41;301
98;33;402
98;42;403
98;39;413
98;48;486
98;31;486
98;32;489
98;37;489
98;27;512
98;46;688
98;30;759
98;50;800
98;40;916
98;43;916
98;34;1061
99;47;26
99;49;30
99;28;42
99;29;46
99;38;136
99;36;167
99;41;262
99;35;277
99;44;277
99;27;391
99;39;493
99;46;511
99;50;757
99;40;839
99;43;840
99;34;954
