12:1.708;ID:1;1;n; 1032; 538; 23534024; 84752; 22851934; 766260; 0
14:43.481;ID:2;2;100; 1033; 902; 955142; 84652; 27954611; 975333; 1
14:43.560;ID:3;3;97; 1014; 547; 950939; 83186; 28047735; 882299; 1
14:43.623;ID:6;6;97; 1090; 561; 868158; 89287; 28135454; 794777; 2
14:43.642;ID:8;8;100; 194; 54; 766327; 16908; 28587890; 343352; 3
14:43.644;ID:4;4;100; 1073; 429; 857372; 88090; 28140511; 789720; 2
14:43.650;ID:10;10;100; 168; 49; 784276; 14848; 28595487; 336048; 3
14:43.713;ID:7;7;97; 1107; 436; 875445; 90822; 28119201; 811023; 2
14:43.732;ID:13;13;97; 182; 53; 765198; 15817; 28589210; 342338; 3
14:43.824;ID:15;15;97; 166; 48; 782386; 14635; 28595109; 336445; 3
14:43.867;ID:12;12;97; 166; 49; 765332; 14637; 28595381; 336170; 3
14:44.127;ID:5;5;100; 1072; 499; 855108; 87658; 28134265; 795985; 2
14:44.135;ID:14;14;97; 174; 50; 785405; 15154; 28593584; 338010; 3
14:44.154;ID:9;9;100; 206; 61; 766164; 17748; 28586461; 344763; 3
14:44.250;ID:11;11;100; 162; 51; 768628; 14486; 28593222; 338304; 3
