12:1.249;ID:1;1;n; 949; 411; 23540752; 78077; 22905606; 712602; 0
14:43.767;ID:5;5;100; 1052; 484; 869498; 86304; 28121579; 808544; 2
14:43.785;ID:2;2;100; 1052; 604; 940652; 86143; 28028925; 901061; 1
14:43.845;ID:9;9;100; 204; 63; 791592; 17778; 28587157; 344113; 3
14:43.863;ID:3;3;100; 1014; 592; 950049; 83125; 28037625; 892431; 1
14:43.882;ID:11;11;100; 230; 66; 791915; 20031; 28578921; 352647; 3
14:43.905;ID:14;14;100; 187; 57; 790142; 16376; 28588972; 342603; 3
14:43.907;ID:7;7;100; 1164; 575; 880832; 95414; 28131661; 798432; 2
14:43.913;ID:10;10;100; 181; 54; 788202; 15917; 28588537; 342992; 3
14:43.975;ID:6;6;100; 1130; 510; 860505; 92464; 28123601; 806531; 2
14:44.080;ID:4;4;100; 1041; 540; 879070; 85288; 28165470; 764693; 2
14:44.163;ID:8;8;100; 236; 65; 777927; 20477; 28579811; 351466; 3
14:44.216;ID:13;13;100; 166; 49; 785820; 14513; 28594438; 337098; 3
14:44.254;ID:12;12;100; 166; 48; 764708; 14635; 28593096; 338453; 3
14:44.316;ID:15;15;100; 175; 58; 772802; 15361; 28591599; 339998; 3
