12:1.199;ID:1;1;n; 1163; 108; 23530130; 87955; 22892991; 724744; 0
14:43.395;ID:10;10;100; 245; 69; 780805; 20878; 28574505; 356888; 3
14:43.632;ID:11;11;92; 212; 69; 765761; 18357; 28582961; 348557; 3
14:43.684;ID:12;12;100; 157; 51; 762759; 13919; 28597257; 334283; 3
14:43.709;ID:14;14;99; 190; 53; 764112; 16629; 28589979; 341572; 3
14:43.745;ID:5;5;100; 1352; 237; 813728; 103986; 28223495; 706606; 2
14:43.753;ID:8;8;99; 138; 39; 762427; 12378; 28604497; 326737; 3
14:43.862;ID:7;7;99; 1349; 239; 821550; 103992; 28214924; 715157; 2
14:43.873;ID:4;4;100; 1293; 212; 811625; 99194; 28239143; 691062; 2
14:43.889;ID:13;13;100; 164; 48; 772781; 14354; 28594955; 336425; 3
14:44.161;ID:3;3;100; 1271; 332; 906708; 97330; 28101118; 828646; 1
14:44.165;ID:6;6;100; 1316; 222; 813622; 100888; 28233732; 696318; 2
14:44.245;ID:2;2;100; 1291; 316; 898583; 99040; 28101684; 828222; 1
14:44.295;ID:9;9;100; 175; 50; 779826; 15257; 28596122; 335215; 3
14:44.312;ID:15;15;99; 182; 63; 767634; 15949; 28586777; 344819; 3
