12:1.944;ID:1;1;n; 955; 482; 23540241; 78545; 22868621; 749579; 0
14:43.373;ID:14;14;100; 176; 52; 768846; 15310; 28592000; 339534; 3
14:43.419;ID:13;13;100; 211; 56; 783840; 18321; 28582214; 349367; 3
14:43.534;ID:10;10;100; 176; 53; 766337; 15327; 28592778; 338752; 3
14:43.562;ID:6;6;100; 1082; 490; 849979; 88673; 28132117; 798050; 2
14:43.639;ID:9;9;100; 218; 63; 783194; 18710; 28582877; 348416; 3
14:43.679;ID:7;7;100; 1078; 454; 868073; 88472; 28178922; 751221; 2
14:43.703;ID:15;15;100; 168; 48; 766741; 14793; 28593731; 337776; 3
14:43.729;ID:12;12;100; 266; 79; 791360; 22904; 28567190; 364340; 3
14:43.799;ID:5;5;100; 1077; 558; 870043; 88078; 28140149; 790090; 2
14:43.862;ID:8;8;100; 208; 60; 774743; 18038; 28585785; 345492; 3
14:43.905;ID:3;3;100; 1022; 590; 951091; 83700; 28076199; 853834; 1
14:44.052;ID:11;11;100; 161; 50; 762235; 14410; 28595870; 335646; 3
14:44.203;ID:4;4;100; 1091; 361; 874099; 89493; 28166073; 764097; 2
14:44.225;ID:2;2;100; 1038; 533; 931797; 84913; 28019243; 910886; 1
