12:1.944;ID:1;1;n; 1163; 107; 23530132; 87955; 22881783; 735392; 0
14:43.373;ID:14;14;100; 171; 49; 767501; 15077; 28595461; 336099; 3
14:43.419;ID:13;13;100; 200; 50; 767070; 17435; 28588088; 343490; 3
14:43.533;ID:10;10;96; 184; 56; 766464; 16148; 28591593; 339900; 3
14:43.562;ID:6;6;100; 1325; 221; 806643; 101707; 28231834; 698274; 2
14:43.639;ID:9;9;100; 208; 55; 765440; 18079; 28589437; 341895; 3
14:43.679;ID:7;7;100; 1300; 224; 812301; 99820; 28235262; 694944; 2
14:43.703;ID:15;15;100; 158; 43; 780154; 14170; 28596147; 335385; 3
14:43.729;ID:12;12;100; 232; 64; 768500; 20146; 28579516; 352079; 3
14:43.799;ID:5;5;100; 1343; 228; 816856; 103316; 28220290; 709854; 2
14:43.862;ID:8;8;100; 196; 54; 764308; 17069; 28591205; 340077; 3
14:43.905;ID:3;3;100; 1285; 309; 897752; 98703; 28114540; 815459; 1
14:44.052;ID:11;11;100; 161; 50; 763078; 14410; 28594543; 336950; 3
14:44.204;ID:4;4;100; 1329; 233; 817294; 102089; 28225752; 704408; 2
14:44.225;ID:2;2;100; 1319; 328; 913009; 101285; 28092463; 837444; 1
