12:1.199;ID:1;1;n; 951; 446; 23540561; 78215; 22877179; 741068; 0
14:43.395;ID:10;10;100; 232; 64; 768195; 19828; 28579746; 351782; 3
14:43.632;ID:11;11;100; 199; 63; 770523; 17307; 28586893; 344556; 3
14:43.684;ID:12;12;100; 157; 51; 762113; 13919; 28597118; 334389; 3
14:43.709;ID:14;14;100; 169; 48; 763799; 14754; 28596165; 335418; 3
14:43.745;ID:5;5;100; 1066; 582; 861849; 87153; 28135065; 795104; 2
14:43.753;ID:8;8;100; 151; 45; 765167; 13429; 28598277; 332946; 3
14:43.861;ID:7;7;100; 1064; 513; 849461; 87154; 28166048; 763971; 2
14:43.872;ID:4;4;100; 1055; 394; 868771; 86558; 28163896; 766278; 2
14:43.889;ID:13;13;100; 164; 48; 770549; 14354; 28594822; 336682; 3
14:44.161;ID:3;3;100; 1007; 707; 924592; 82556; 28032052; 897861; 1
14:44.164;ID:6;6;100; 1055; 507; 853182; 86292; 28137902; 792109; 2
14:44.245;ID:2;2;100; 1031; 449; 931159; 84288; 28064131; 865848; 1
14:44.295;ID:9;9;100; 188; 55; 763161; 16305; 28590408; 340964; 3
14:44.312;ID:15;15;100; 159; 56; 765253; 14087; 28594266; 337303; 3
