12:1.431;ID:1;1;n; 1163; 107; 23530133; 87954; 22888550; 728233; 0
14:43.334;ID:9;9;100; 191; 53; 774489; 16531; 28588311; 342994; 3
14:43.495;ID:5;5;100; 1331; 240; 815862; 102141; 28222548; 707646; 2
14:43.544;ID:3;3;100; 1267; 319; 908483; 97232; 28109195; 820819; 1
14:43.583;ID:8;8;100; 184; 54; 778104; 16103; 28590566; 340775; 3
14:43.589;ID:2;2;100; 1311; 344; 904448; 100639; 28085877; 844023; 1
14:43.615;ID:14;14;100; 188; 54; 776574; 16281; 28591290; 340318; 3
14:43.713;ID:7;7;100; 1299; 216; 813046; 99659; 28236312; 693787; 2
14:43.939;ID:15;15;100; 221; 68; 766834; 19083; 28582783; 348737; 3
14:43.940;ID:10;10;100; 180; 48; 769861; 15649; 28594259; 337324; 3
14:44.062;ID:4;4;100; 1426; 248; 821214; 110093; 28195207; 734927; 2
14:44.117;ID:12;12;79; 174; 47; 766820; 15457; 28597197; 334334; 3
14:44.198;ID:11;11;70; 177; 50; 759776; 15703; 28598256; 333311; 3
14:44.200;ID:6;6;79; 1114; 200; 808701; 85984; 28262807; 667356; 2
14:44.306;ID:13;13;79; 176; 50; 764382; 15322; 28598157; 333372; 3
