12:1.708;ID:1;1;n; 1163; 107; 23530133; 87954; 22887205; 730383; 0
14:43.481;ID:2;2;100; 1282; 328; 898695; 98178; 28096836; 833157; 1
14:43.561;ID:3;3;100; 1306; 357; 915645; 100404; 28075134; 854871; 1
14:43.623;ID:6;6;92; 1310; 237; 819478; 101128; 28223934; 706135; 2
14:43.642;ID:8;8;100; 181; 46; 766168; 15858; 28593932; 337391; 3
14:43.644;ID:4;4;100; 1301; 208; 813292; 99886; 28234352; 695760; 2
14:43.650;ID:10;10;100; 182; 56; 786341; 15976; 28587227; 344282; 3
14:43.713;ID:7;7;99; 1384; 242; 817838; 106806; 28207960; 722156; 2
14:43.732;ID:13;13;92; 177; 52; 761008; 15413; 28591458; 340067; 3
14:43.824;ID:15;15;99; 166; 48; 767193; 14638; 28595238; 336367; 3
14:43.867;ID:12;12;92; 166; 51; 777641; 14636; 28595486; 336009; 3
14:44.127;ID:5;5;100; 1341; 229; 816410; 103090; 28217298; 712824; 2
14:44.135;ID:14;14;99; 174; 48; 767843; 15157; 28593794; 337737; 3
14:44.154;ID:9;9;100; 192; 54; 764081; 16617; 28592707; 338606; 3
14:44.250;ID:11;11;100; 175; 57; 767668; 15535; 28588371; 343135; 3
