12:1.250;ID:1;1;n; 1163; 108; 23530133; 87952; 22893246; 723814; 0
14:43.767;ID:5;5;100; 1292; 210; 811250; 98980; 28238867; 691223; 2
14:43.785;ID:2;2;100; 1298; 318; 914326; 99404; 28112660; 817255; 1
14:43.845;ID:9;9;100; 204; 63; 783469; 17778; 28586017; 345248; 3
14:43.863;ID:3;3;100; 1275; 323; 910217; 97663; 28109726; 820133; 1
14:43.882;ID:11;11;100; 216; 61; 773909; 18907; 28584471; 347038; 3
14:43.905;ID:14;14;100; 187; 55; 769868; 16376; 28589394; 342073; 3
14:43.907;ID:7;7;100; 1414; 244; 820985; 109122; 28199019; 731088; 2
14:43.913;ID:10;10;100; 167; 49; 772121; 14786; 28595034; 336510; 3
14:43.975;ID:6;6;68; 1075; 215; 822497; 83571; 28271367; 658757; 2
14:44.080;ID:4;4;100; 1297; 221; 828025; 99537; 28229757; 700186; 2
14:44.162;ID:8;8;99; 236; 65; 772134; 20477; 28580049; 351284; 3
14:44.215;ID:13;13;68; 166; 49; 771526; 14513; 28596235; 335295; 3
14:44.254;ID:12;12;68; 166; 48; 758899; 14635; 28597966; 333541; 3
14:44.316;ID:15;15;100; 175; 58; 764293; 15359; 28591796; 339749; 3
