12:1.127;ID:1;1;n; 1163; 107; 23530133; 87954; 22899785; 716692; 0
14:43.369;ID:7;7;100; 1321; 219; 818459; 101660; 28230859; 699343; 2
14:43.403;ID:10;10;100; 289; 87; 779729; 24603; 28562585; 368906; 3
14:43.404;ID:6;6;95; 1254; 203; 812260; 96226; 28247018; 683043; 2
14:43.468;ID:5;5;100; 1346; 224; 817292; 103486; 28224697; 705475; 2
14:43.495;ID:8;8;100; 267; 73; 764598; 22959; 28572657; 358672; 3
14:43.566;ID:4;4;100; 1334; 218; 830199; 102640; 28222454; 707501; 2
14:43.590;ID:13;13;95; 174; 58; 769979; 15151; 28592935; 338677; 3
14:43.897;ID:14;14;99; 179; 48; 767154; 15552; 28591282; 340241; 3
14:43.928;ID:9;9;100; 193; 66; 773141; 16871; 28588862; 342438; 3
14:44.057;ID:11;11;100; 215; 63; 779223; 18607; 28583640; 347962; 3
14:44.065;ID:15;15;99; 173; 55; 761650; 15203; 28593817; 337719; 3
14:44.081;ID:3;3;100; 1248; 316; 894215; 95546; 28118249; 811720; 1
14:44.114;ID:2;2;100; 1288; 312; 923216; 98789; 28091224; 838656; 1
14:44.314;ID:12;12;95; 151; 42; 761676; 13427; 28599881; 331658; 3
