12:1.492;ID:1;1;n; 952; 297; 23540484; 78309; 22892753; 725540; 0
14:43.416;ID:12;12;100; 161; 52; 792006; 14236; 28593984; 337565; 3
14:43.479;ID:5;5;100; 1048; 554; 859456; 85720; 28120643; 809552; 2
14:43.513;ID:8;8;100; 173; 44; 787488; 15215; 28596166; 335151; 3
14:43.686;ID:10;10;100; 225; 65; 774771; 19282; 28581158; 350297; 3
14:43.728;ID:2;2;100; 1010; 430; 953383; 82611; 28094671; 835433; 1
14:43.881;ID:4;4;100; 1062; 343; 868901; 86972; 28155034; 775074; 2
14:43.918;ID:13;13;100; 175; 49; 789007; 15252; 28591476; 340061; 3
14:44.013;ID:9;9;100; 182; 45; 784093; 15815; 28594986; 336322; 3
14:44.020;ID:14;14;100; 213; 62; 767939; 18499; 28585868; 345670; 3
14:44.077;ID:15;15;100; 216; 66; 791090; 18637; 28582076; 349505; 3
14:44.078;ID:6;6;100; 1094; 655; 862894; 89620; 28120034; 810134; 2
14:44.100;ID:3;3;100; 1024; 895; 974889; 83870; 27976424; 953557; 1
14:44.182;ID:11;11;100; 177; 48; 782919; 15706; 28592526; 338970; 3
14:44.214;ID:7;7;100; 1031; 412; 850085; 84502; 28140036; 790113; 2
