12:1.977;ID:1;1;n; 1163; 107; 23530118; 87968; 22836914; 775012; 0
14:43.507;ID:12;12;100; 233; 63; 769236; 20228; 28579727; 351787; 2
14:43.647;ID:13;13;100; 164; 46; 764121; 14358; 28595171; 336424; 2
14:43.673;ID:8;8;100; 244; 64; 775917; 20920; 28574747; 356501; 2
14:43.713;ID:4;4;100; 1188; 216; 823927; 90716; 28168406; 762903; 1
14:43.715;ID:2;2;100; 1218; 232; 825996; 93001; 28157324; 773998; 1
14:43.773;ID:6;6;100; 166; 43; 763377; 14509; 28597212; 334186; 2
14:43.916;ID:7;7;100; 155; 43; 778209; 13763; 28594287; 336994; 2
14:43.981;ID:5;5;100; 168; 43; 778958; 14874; 28595817; 335648; 2
14:44.001;ID:11;11;100; 159; 44; 765849; 14086; 28597080; 334551; 2
14:44.013;ID:10;10;83; 173; 46; 761100; 15240; 28598278; 333348; 2
14:44.128;ID:3;3;100; 1204; 220; 825973; 92001; 28166576; 764812; 1
14:44.193;ID:9;9;100; 211; 60; 766019; 18334; 28587684; 343697; 2
