12:1.725;ID:1;1;n; 1163; 107; 23530118; 87968; 22839354; 773474; 0
14:43.378;ID:7;7;100; 153; 43; 765829; 13600; 28598541; 332767; 2
14:43.460;ID:6;6;64; 171; 47; 755120; 14919; 28600556; 330812; 2
14:43.589;ID:2;2;100; 1223; 233; 827750; 93392; 28157920; 773373; 1
14:43.780;ID:5;5;90; 238; 69; 763797; 20523; 28580683; 350682; 2
14:43.834;ID:9;9;100; 216; 56; 765925; 18546; 28584468; 346711; 2
14:43.839;ID:10;10;100; 185; 54; 764350; 16211; 28590381; 341294; 2
14:44.043;ID:12;12;100; 164; 48; 767210; 14490; 28594866; 336652; 2
14:44.057;ID:13;13;100; 252; 66; 768086; 21461; 28575823; 355773; 2
14:44.116;ID:3;3;100; 1237; 253; 834682; 94877; 28143962; 787304; 1
14:44.117;ID:11;11;100; 165; 50; 765928; 14558; 28592693; 338866; 2
14:44.232;ID:8;8;100; 182; 52; 767185; 15943; 28590911; 340455; 2
14:44.245;ID:4;4;100; 1220; 241; 839535; 93465; 28144124; 787088; 1
