12:1.469;ID:1;1;n; 1402; 928; 23504040; 114656; 22682954; 930408; 0
14:43.366;ID:5;5;100; 167; 48; 781833; 14603; 28594882; 336505; 2
14:43.378;ID:2;2;100; 1329; 813; 889902; 108381; 27968508; 962792; 1
14:43.419;ID:12;12;100; 175; 54; 765706; 15375; 28590321; 341299; 2
14:43.468;ID:8;8;100; 195; 55; 784939; 17167; 28586218; 345100; 2
14:43.548;ID:4;4;100; 1309; 792; 906224; 107088; 27944669; 986632; 1
14:43.771;ID:6;6;100; 164; 45; 782640; 14367; 28596564; 334799; 2
14:43.846;ID:11;11;100; 190; 56; 769188; 16578; 28587668; 343925; 2
14:44.005;ID:7;7;100; 244; 65; 769908; 20923; 28576193; 355113; 2
14:44.058;ID:13;13;100; 257; 71; 784178; 21874; 28574667; 356885; 2
14:44.119;ID:3;3;100; 1290; 678; 904813; 105562; 27953018; 978293; 1
14:44.230;ID:10;10;100; 182; 55; 780014; 15983; 28590119; 341469; 2
14:44.303;ID:9;9;100; 172; 50; 769304; 14989; 28594028; 337376; 2
