12:1.267;ID:1;1;n; 1396; 760; 23504514; 114191; 22687945; 925418; 0
14:43.457;ID:2;2;100; 1320; 748; 900545; 107777; 27919200; 1012131; 1
14:43.476;ID:7;7;100; 152; 50; 786528; 13511; 28596340; 335052; 2
14:43.614;ID:12;12;100; 152; 42; 787944; 13516; 28598352; 333220; 2
14:43.639;ID:10;10;100; 165; 49; 776579; 14383; 28597132; 334502; 2
14:44.021;ID:11;11;100; 162; 45; 788968; 14315; 28596547; 335048; 2
14:44.073;ID:4;4;100; 1300; 572; 898937; 106185; 27969288; 961957; 1
14:44.095;ID:6;6;100; 165; 46; 797862; 14442; 28593965; 337392; 2
14:44.137;ID:9;9;100; 225; 60; 766659; 19465; 28584966; 346401; 2
14:44.161;ID:3;3;100; 1350; 686; 906973; 110258; 27889353; 1041876; 1
14:44.217;ID:13;13;100; 167; 55; 765050; 14611; 28594250; 337297; 2
14:44.289;ID:5;5;100; 189; 53; 782929; 16552; 28588793; 342538; 2
14:44.310;ID:8;8;100; 163; 51; 776724; 14385; 28595126; 336227; 2
