12:1.742;ID:1;1;n; 1163; 107; 23530118; 87968; 22846490; 765190; 0
14:43.340;ID:10;10;99; 169; 43; 764230; 14921; 28599452; 332088; 2
14:43.392;ID:5;5;100; 183; 49; 764681; 15884; 28589177; 342165; 2
14:43.646;ID:12;12;100; 188; 52; 762439; 16422; 28592061; 339547; 2
14:43.651;ID:11;11;100; 171; 48; 765410; 15230; 28595166; 336427; 2
14:43.672;ID:6;6;100; 183; 52; 767823; 15872; 28591307; 339950; 2
14:43.812;ID:13;13;100; 175; 48; 763849; 15244; 28595288; 336365; 2
14:43.971;ID:9;9;100; 178; 46; 783112; 15491; 28591743; 339624; 2
14:44.115;ID:2;2;100; 1233; 249; 837373; 94376; 28140870; 790414; 1
14:44.268;ID:7;7;100; 165; 53; 766707; 14567; 28591495; 339937; 2
14:44.268;ID:3;3;100; 1183; 229; 824964; 90304; 28167094; 764091; 1
14:44.273;ID:4;4;100; 1192; 228; 829088; 91007; 28162597; 768679; 1
14:44.286;ID:8;8;100; 237; 63; 781718; 20378; 28580271; 351086; 2
