12:1.422;ID:1;1;n; 1398; 789; 23504367; 114367; 22704249; 909101; 0
14:43.447;ID:9;9;100; 195; 50; 784081; 17051; 28589685; 341639; 2
14:43.535;ID:10;10;100; 177; 50; 764069; 15576; 28594127; 337492; 2
14:43.700;ID:13;13;100; 167; 47; 783146; 14597; 28596006; 335557; 2
14:43.768;ID:12;12;100; 177; 48; 770581; 15534; 28593687; 337889; 2
14:43.811;ID:11;11;100; 169; 47; 764440; 14903; 28596451; 335097; 2
14:43.952;ID:8;8;100; 177; 46; 772686; 15540; 28593612; 337791; 2
14:43.956;ID:4;4;100; 1312; 788; 893504; 107133; 27952102; 979153; 1
14:43.968;ID:6;6;100; 184; 53; 775794; 15975; 28590772; 340601; 2
14:43.999;ID:3;3;100; 1308; 710; 890671; 106849; 27919210; 1012013; 1
14:44.120;ID:7;7;100; 168; 49; 783945; 14808; 28595169; 336141; 2
14:44.141;ID:5;5;100; 185; 47; 767557; 16068; 28592454; 338908; 2
14:44.200;ID:2;2;100; 1326; 775; 908931; 108185; 27932629; 998678; 1
