12:1.469;ID:1;1;n; 1163; 107; 23530118; 87965; 22836861; 775805; 0
14:43.366;ID:5;5;100; 167; 49; 764655; 14596; 28595304; 336046; 2
14:43.378;ID:2;2;100; 1204; 225; 826285; 91860; 28163624; 767720; 1
14:43.419;ID:12;12;100; 169; 46; 765136; 15061; 28595324; 336256; 2
14:43.468;ID:8;8;100; 181; 51; 765406; 16034; 28592521; 338843; 2
14:43.548;ID:4;4;100; 1181; 221; 819919; 90117; 28168170; 763151; 1
14:43.771;ID:6;6;77; 164; 45; 765480; 14367; 28600106; 331267; 2
14:43.846;ID:11;11;100; 158; 44; 765017; 13996; 28597958; 333635; 2
14:44.005;ID:7;7;100; 252; 67; 768801; 21745; 28575022; 356383; 2
14:44.058;ID:13;13;100; 244; 68; 769669; 20827; 28579557; 352041; 2
14:44.119;ID:3;3;100; 1170; 219; 824324; 89261; 28165207; 766035; 1
14:44.230;ID:10;10;100; 168; 50; 765420; 14854; 28595948; 335654; 2
14:44.303;ID:9;9;74; 159; 46; 757888; 13932; 28603141; 328227; 2
