12:1.977;ID:1;1;n; 1396; 647; 23504517; 114226; 22721845; 891541; 0
14:43.507;ID:12;12;100; 233; 64; 773250; 20220; 28578979; 352583; 2
14:43.647;ID:13;13;100; 167; 45; 764308; 14598; 28594682; 336856; 2
14:43.673;ID:8;8;100; 244; 64; 769059; 20920; 28578112; 353286; 2
14:43.713;ID:4;4;100; 1303; 592; 920091; 106435; 27985924; 945235; 1
14:43.716;ID:2;2;100; 1335; 826; 916233; 108942; 27916323; 1014993; 1
14:43.773;ID:6;6;100; 166; 43; 764641; 14509; 28596913; 334460; 2
14:43.915;ID:7;7;100; 155; 43; 783607; 13763; 28597272; 334092; 2
14:43.981;ID:5;5;100; 168; 43; 782132; 14874; 28596126; 335202; 2
14:44.001;ID:11;11;100; 159; 44; 782875; 14086; 28596906; 334669; 2
14:44.013;ID:10;10;100; 173; 47; 783130; 15240; 28595561; 336041; 2
14:44.129;ID:3;3;100; 1315; 656; 884853; 107442; 27976442; 954890; 1
14:44.193;ID:9;9;100; 187; 53; 782312; 16207; 28593406; 337925; 2
