12:1.743;ID:1;1;n; 1407; 598; 23503641; 115068; 22710278; 903066; 0
14:43.340;ID:10;10;100; 169; 43; 763651; 14921; 28599094; 332415; 2
14:43.392;ID:5;5;100; 178; 46; 800529; 15480; 28589872; 341495; 2
14:43.646;ID:12;12;100; 188; 52; 783908; 16422; 28591262; 340344; 2
14:43.651;ID:11;11;100; 171; 48; 786970; 15230; 28594692; 336924; 2
14:43.672;ID:6;6;100; 182; 52; 801566; 15772; 28590839; 340540; 2
14:43.812;ID:13;13;100; 175; 48; 773279; 15244; 28594544; 337061; 2
14:43.971;ID:9;9;100; 178; 46; 782557; 15491; 28594083; 337323; 2
14:44.115;ID:2;2;100; 1342; 740; 924387; 109637; 27949172; 982081; 1
14:44.268;ID:7;7;100; 163; 55; 798990; 14407; 28590982; 340380; 2
14:44.269;ID:3;3;100; 1283; 1013; 912936; 104810; 27913462; 1017754; 1
14:44.274;ID:4;4;100; 1312; 789; 911859; 107195; 27948515; 982768; 1
14:44.286;ID:8;8;100; 237; 63; 784438; 20378; 28579958; 351343; 2
