12:2.082;ID:1;1;n; 1163; 107; 23530120; 87965; 23094955; 522732; 0
14:43.410;ID:6;6;100; 157; 43; 764291; 13808; 28599159; 331989; 5
14:43.500;ID:2;2;100; 1213; 255; 851375; 92732; 28237042; 691892; 1
14:43.614;ID:3;3;100; 1376; 258; 842548; 105901; 28241812; 687201; 2
14:43.796;ID:4;4;100; 1302; 221; 826020; 99935; 28280521; 648830; 3
14:44.215;ID:5;5;100; 1238; 181; 788654; 94625; 28336092; 593086; 4
