12:1.313;ID:1;1;n; 1163; 107; 23530120; 87965; 23095172; 521555; 0
14:43.506;ID:3;3;99; 1352; 255; 836512; 103982; 28255063; 674138; 2
14:43.608;ID:5;5;99; 1237; 183; 792092; 94627; 28331890; 597390; 4
14:44.135;ID:4;4;99; 1284; 214; 835340; 98523; 28282700; 646755; 3
14:44.200;ID:2;2;100; 1203; 252; 845013; 91724; 28244738; 684279; 1
14:44.242;ID:6;6;99; 153; 43; 763980; 13480; 28599818; 331343; 5
