12:1.799;ID:1;1;n; 512; 160; 23576147; 42782; 23179586; 438382; 0
14:43.375;ID:2;2;100; 570; 355; 845508; 47112; 28305622; 623572; 1
14:43.388;ID:5;5;100; 645; 202; 812758; 53371; 28365875; 563362; 4
14:43.553;ID:3;3;100; 752; 367; 843267; 61947; 28299074; 630032; 2
14:44.139;ID:4;4;100; 697; 246; 841561; 57678; 28347253; 582140; 3
14:44.141;ID:6;6;100; 187; 52; 770353; 16220; 28589150; 342032; 5
