0;2;40;1
0;3;64;2
0;4;102;3
0;5;144;4
0;6;191;5
1;2;32;1
1;3;89;2
1;4;124;3
1;5;169;4
1;6;216;5
2;2;54;1
2;3;79;2
2;4;117;3
2;5;162;4
2;6;209;5
3;2;48;1
3;3;104;2
3;4;142;3
3;5;183;4
3;6;230;5
4;2;38;1
4;3;93;2
4;4;131;3
4;5;176;4
4;6;223;5
5;2;32;1
5;3;86;2
5;4;124;3
5;5;169;4
5;6;216;5
6;2;55;1
6;3;111;2
6;4;149;3
6;5;191;4
6;6;237;5
7;2;46;1
7;3;104;2
7;4;139;3
7;5;184;4
7;6;230;5
8;2;39;1
8;3;96;2
8;4;131;3
8;5;177;4
8;6;223;5
9;2;30;1
9;3;56;2
9;4;93;3
9;5;136;4
9;6;182;5
10;2;56;1
10;3;112;2
10;4;149;3
10;5;192;4
10;6;237;5
11;2;47;1
11;3;105;2
11;4;138;3
11;5;185;4
11;6;231;5
12;2;40;1
12;3;94;2
12;4;132;3
12;5;175;4
12;6;224;5
13;2;31;1
13;3;87;2
13;4;125;3
13;5;168;4
13;6;213;5
14;2;54;1
14;3;112;2
14;4;147;3
14;5;193;4
14;6;238;5
15;2;48;1
15;3;102;2
15;4;140;3
15;5;183;4
15;6;231;5
16;2;38;1
16;3;95;2
16;4;133;3
16;5;176;4
16;6;221;5
17;2;32;1
17;3;88;2
17;4;126;3
17;5;169;4
17;6;214;5
18;2;54;1
18;3;112;2
18;4;146;3
18;5;190;4
18;6;238;5
19;2;45;1
19;3;71;2
19;4;108;3
19;5;183;4
19;6;228;5
20;2;39;1
20;3;95;2
20;4;133;3
20;5;177;4
20;6;221;5
21;2;30;1
21;3;89;2
21;4;123;3
21;5;167;4
21;6;215;5
22;2;55;1
22;3;110;2
22;4;148;3
22;5;223;4
22;6;270;5
23;2;47;1
23;3;103;2
23;4;140;3
23;5;185;4
23;6;229;5
24;2;40;1
24;3;96;2
24;4;130;3
24;5;174;4
24;6;222;5
25;2;31;1
25;3;89;2
25;4;124;3
25;5;199;4
25;6;246;5
26;2;53;1
26;3;79;2
26;4;117;3
26;5;162;4
26;6;206;5
27;2;44;1
27;3;72;2
27;4;107;3
27;5;152;4
27;6;198;5
