12:1.576;ID:1;1;n; 511; 159; 23576211; 42691; 23184718; 433233; 0
14:43.359;ID:6;6;100; 163; 44; 770768; 14273; 28594851; 336312; 5
14:43.541;ID:5;5;100; 652; 199; 808178; 53933; 28363831; 565447; 4
14:43.639;ID:4;4;100; 709; 322; 845854; 58510; 28325914; 603448; 3
14:43.900;ID:2;2;100; 575; 239; 837368; 47503; 28320621; 608599; 1
14:44.025;ID:3;3;100; 720; 363; 841549; 59376; 28308971; 620114; 2
