12:1.313;ID:1;1;n; 511; 160; 23576224; 42682; 23182030; 435883; 0
14:43.505;ID:3;3;100; 783; 274; 840486; 64626; 28294194; 635043; 2
14:43.608;ID:5;5;97; 620; 204; 807446; 51192; 28365739; 563510; 4
14:44.135;ID:4;4;100; 750; 245; 839064; 61968; 28313494; 616000; 3
14:44.200;ID:2;2;100; 572; 351; 862319; 47263; 28297204; 631835; 1
14:44.242;ID:6;6;97; 153; 45; 761081; 13480; 28599458; 331695; 5
